G1,G2,G3,school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,rank
18,19,19,0,0,0,0,0,0,4,2,0,4,2,0,1,1,0,1,1,1,1,0,0,0,1,3,5,2,1,1,3,0,3,3,3,45.0
18,18,19,0,1,0,0,1,0,2,2,3,3,3,0,1,3,0,1,0,0,1,0,0,0,1,4,3,3,1,2,2,0,3,3,3,46.0
19,18,19,1,1,0,1,0,0,4,4,4,4,1,0,2,3,0,1,1,1,1,0,0,0,1,5,4,4,1,1,1,0,3,3,3,47.0
9,18,19,1,1,1,0,1,0,0,4,1,3,1,1,2,2,2,1,1,0,0,1,1,1,0,3,3,2,5,1,1,0,0,0,2,48.0
11,17,19,1,1,0,1,0,0,0,1,0,3,2,2,1,2,1,0,0,1,1,0,1,0,1,2,1,5,2,2,4,2,0,3,0,49.0
4,0,19,1,1,0,0,1,0,3,4,1,0,2,2,3,3,3,0,1,0,0,0,1,0,1,5,4,2,4,2,3,1,1,0,1,50.0
11,16,19,1,0,0,0,0,0,0,3,4,4,3,1,4,4,0,0,0,1,0,0,0,0,1,3,1,2,2,3,2,0,3,2,2,51.0
16,11,19,1,0,1,1,1,0,4,1,4,1,1,0,4,4,3,1,1,0,0,0,0,1,1,5,1,4,4,3,1,0,1,1,0,52.0
14,14,19,0,1,1,1,1,0,1,0,2,3,0,2,3,4,0,0,1,0,0,0,1,0,0,3,1,2,3,1,1,1,1,3,2,53.0
14,0,19,1,1,1,0,1,1,3,1,1,0,3,2,2,2,2,0,0,0,0,1,1,1,1,5,2,4,2,3,4,0,3,3,0,54.0
18,11,19,0,0,0,1,1,0,1,4,3,2,3,2,3,4,2,0,0,0,0,0,1,1,1,4,5,2,4,2,3,2,2,2,3,55.0
5,9,19,0,0,1,1,1,0,0,4,0,3,0,2,3,3,0,1,0,0,1,0,0,1,1,3,4,4,2,3,5,1,3,2,2,56.0
11,12,19,0,0,1,1,0,1,1,3,2,1,0,2,2,1,2,0,0,0,1,1,1,1,0,5,1,1,4,3,3,2,0,1,2,57.0
10,4,19,0,0,1,0,1,1,1,1,1,3,1,0,3,4,1,1,1,1,0,1,0,0,1,3,1,1,2,5,1,2,2,1,0,58.0
16,7,19,1,1,0,0,1,1,1,0,0,2,2,1,3,4,1,0,0,1,0,1,1,0,1,3,4,3,3,3,2,2,2,1,0,59.0
4,18,19,0,1,1,0,0,1,3,0,2,4,1,1,4,4,2,0,0,0,1,0,0,0,1,1,4,5,4,5,2,1,1,0,0,60.0
16,4,19,1,0,1,0,0,1,0,3,0,1,0,0,1,3,3,0,1,0,0,0,0,1,1,4,4,4,4,2,1,0,2,3,2,61.0
11,5,19,1,1,0,0,1,1,2,3,1,4,1,0,4,3,2,1,1,0,1,1,1,0,0,5,4,2,2,3,1,2,0,2,1,62.0
6,10,19,1,1,1,1,1,1,2,3,3,4,1,0,3,4,2,0,0,1,1,0,0,1,0,1,3,5,3,2,5,2,2,0,0,63.0
15,0,19,0,0,1,0,0,1,0,0,4,1,0,2,2,4,0,0,0,1,1,0,1,0,0,3,2,2,4,5,1,2,3,1,2,64.0
9,0,19,0,0,0,1,0,1,2,4,4,1,3,2,1,3,2,1,0,1,0,1,1,1,0,2,2,4,5,1,4,2,1,2,3,65.0
8,5,19,0,1,0,0,0,1,0,2,3,1,2,1,3,1,1,1,0,0,1,1,0,1,1,2,3,4,4,4,2,0,3,1,1,66.0
5,4,19,0,0,1,0,0,0,2,0,1,2,3,1,3,1,2,0,1,1,1,0,1,1,1,2,2,1,4,2,1,1,2,3,3,67.0
9,14,19,0,1,0,1,1,0,0,4,3,1,3,1,3,1,0,0,1,0,1,0,1,0,1,4,5,2,4,3,3,1,1,1,3,68.0
7,1,19,1,1,1,0,1,0,1,1,1,1,2,2,2,3,0,0,0,0,1,1,0,0,1,1,1,3,2,1,5,0,2,2,1,69.0
3,3,19,1,1,0,0,1,1,3,2,2,2,1,2,1,4,1,1,0,1,0,0,0,0,1,5,4,3,5,4,3,2,0,3,1,70.0
7,8,19,0,1,1,1,0,1,0,3,3,0,2,0,4,1,2,0,0,1,1,1,1,1,1,2,3,3,5,4,5,2,0,0,1,71.0
13,12,19,0,0,0,0,0,1,4,4,1,2,1,1,4,1,1,1,0,0,1,0,0,0,1,1,3,4,3,4,1,1,0,2,3,72.0
15,9,19,1,0,0,0,1,1,3,1,0,3,3,1,4,4,3,0,1,1,1,1,1,1,1,3,5,4,4,3,4,2,2,3,2,73.0
18,9,19,1,1,0,1,0,0,2,1,3,2,1,1,3,4,1,1,0,1,0,0,1,0,1,4,3,5,2,2,4,0,2,3,3,74.0
7,8,19,0,1,0,0,0,0,2,0,1,1,2,0,1,1,1,1,1,0,0,1,1,1,0,1,3,5,4,4,5,1,1,2,2,75.0
16,8,19,1,1,0,1,1,0,4,0,1,3,0,0,3,4,0,0,0,0,0,0,1,0,1,5,3,2,2,2,3,0,2,3,0,76.0
6,10,19,1,1,1,0,1,1,2,3,1,2,2,2,2,1,0,1,1,0,0,1,0,1,0,2,3,4,2,1,2,2,3,3,3,77.0
3,18,19,1,1,1,0,1,0,3,4,2,3,0,0,2,1,1,1,0,0,1,1,1,0,1,3,2,1,2,2,3,0,3,0,2,78.0
14,0,19,0,1,0,1,0,1,1,1,4,3,2,2,4,4,0,1,1,0,1,0,1,0,0,2,3,3,5,2,3,2,1,1,0,79.0
6,19,19,0,0,0,1,0,1,0,1,4,2,3,1,3,3,3,1,1,0,0,1,0,0,1,2,4,3,2,4,5,1,1,1,3,80.0
14,0,19,0,1,1,0,1,0,4,3,2,3,2,0,3,2,1,0,0,1,0,1,1,1,0,4,3,2,5,5,4,1,1,3,1,81.0
4,19,19,1,1,0,1,0,0,3,2,2,0,2,2,4,2,2,0,0,1,0,0,1,0,1,1,1,5,4,3,3,1,2,1,1,82.0
5,7,19,0,1,1,1,1,0,4,2,2,1,1,0,1,4,1,1,0,1,0,0,0,1,1,1,1,4,1,5,3,2,0,1,2,83.0
19,11,19,1,1,0,0,0,1,1,0,3,4,0,2,1,3,1,0,1,1,1,1,1,0,0,4,2,3,3,3,2,0,3,0,3,84.0
5,13,19,0,1,0,1,1,1,1,3,1,3,0,0,4,2,3,0,1,1,0,1,1,1,0,3,1,5,4,1,4,1,2,3,0,85.0
15,16,18,0,0,0,0,0,0,4,3,0,2,0,0,1,3,0,1,0,1,0,0,0,0,1,5,4,3,1,1,4,0,2,3,3,86.0
19,18,18,0,0,0,0,1,0,4,4,2,0,2,1,1,2,0,1,0,1,0,0,0,0,1,4,3,3,1,1,5,0,3,3,3,87.0
16,17,18,0,1,0,0,1,0,4,3,2,4,1,0,1,1,0,1,1,0,0,0,0,0,1,4,5,5,1,3,1,0,3,3,3,88.0
16,18,18,0,0,0,0,1,1,3,4,2,4,2,0,1,2,0,1,0,0,0,0,0,0,1,5,4,4,1,1,1,0,3,3,3,89.0
16,18,18,0,0,0,0,1,0,3,3,2,4,0,1,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,1,5,0,3,3,3,90.0
18,18,18,0,0,0,1,1,0,4,4,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,3,5,5,2,5,4,0,3,3,3,91.0
18,18,18,0,1,0,0,1,0,4,4,2,0,0,0,2,1,1,1,0,1,1,0,0,0,1,4,2,4,2,3,2,0,3,3,3,92.0
18,18,18,0,0,0,0,1,0,2,1,4,4,2,0,3,1,0,1,1,1,1,0,0,0,1,4,3,3,1,1,4,0,3,3,3,93.0
17,18,18,0,1,0,0,1,0,4,3,2,4,0,1,1,2,0,1,0,0,1,0,0,0,0,3,1,2,1,3,2,0,3,3,3,94.0
18,18,18,0,1,0,1,0,0,3,1,2,4,1,0,2,4,0,1,0,0,1,0,0,1,1,3,1,2,1,1,3,0,3,3,3,95.0
17,17,18,0,1,0,0,1,0,3,2,1,1,1,1,1,4,0,1,0,0,0,1,0,0,1,5,2,2,1,2,5,0,3,3,3,96.0
17,18,18,0,0,1,0,1,1,3,2,2,4,2,2,1,1,0,1,1,1,0,0,0,1,1,5,5,3,1,1,5,0,3,3,3,97.0
13,10,18,1,1,0,1,0,0,3,4,3,2,3,2,2,3,3,1,1,0,0,0,1,0,0,3,4,1,1,5,3,0,1,1,3,98.0
6,3,18,0,1,1,1,1,1,2,3,3,1,1,0,2,4,3,1,0,0,0,0,1,1,0,4,5,2,2,3,2,1,3,0,1,99.0
11,9,18,1,0,1,1,1,0,3,4,3,2,1,0,2,3,1,1,0,1,1,0,1,1,1,1,1,5,5,4,4,2,2,0,3,100.0
9,16,18,1,0,1,0,0,1,4,2,0,1,3,2,4,3,3,0,1,1,0,0,1,1,0,3,5,1,3,1,4,2,2,0,3,101.0
10,8,18,1,1,0,0,0,1,1,0,3,4,1,1,4,4,3,0,0,1,0,0,1,1,0,4,5,4,4,4,4,2,0,0,1,102.0
7,13,18,0,0,0,1,0,1,1,3,3,3,2,0,4,4,1,1,1,0,1,0,0,1,0,4,1,5,4,3,2,1,0,2,2,103.0
15,7,18,0,0,0,0,0,0,3,1,0,3,2,1,1,4,1,0,1,1,1,0,1,1,0,5,5,1,3,5,2,2,2,2,2,104.0
9,12,18,0,1,1,1,0,0,2,4,4,0,0,0,4,3,2,0,1,0,1,0,0,0,1,1,4,5,3,3,2,1,3,1,3,105.0
5,11,18,0,1,1,1,0,0,0,2,4,3,3,1,1,2,1,1,1,0,0,0,1,1,0,2,5,1,4,5,3,2,2,1,3,106.0
12,4,18,0,0,0,0,1,0,0,2,4,1,0,2,4,2,3,1,1,0,0,1,1,0,1,4,5,3,5,5,3,0,2,0,1,107.0
3,17,18,0,0,0,0,0,0,0,1,4,4,0,2,2,2,3,1,0,0,0,0,1,0,1,1,5,2,2,5,5,0,0,0,2,108.0
16,14,18,0,1,1,1,0,0,0,4,0,2,3,2,2,4,3,1,1,1,1,1,0,0,0,5,2,1,4,1,3,0,0,3,0,109.0
16,13,18,1,1,1,1,0,1,0,2,3,1,2,2,1,3,1,1,1,1,0,0,1,0,1,4,3,5,3,2,3,2,1,3,1,110.0
15,18,18,0,0,0,0,1,1,1,0,0,4,3,1,2,3,2,1,0,0,1,0,1,0,1,1,3,4,5,1,4,0,3,1,2,111.0
15,6,18,1,1,0,0,1,1,0,1,2,3,0,1,3,3,0,0,1,0,0,0,1,0,0,3,1,3,5,2,4,2,3,0,2,112.0
10,17,18,1,1,1,1,0,0,3,4,3,1,1,2,3,3,1,0,1,1,1,0,0,1,0,5,2,1,5,1,5,1,3,2,1,113.0
13,9,18,0,1,0,0,1,1,0,3,0,1,2,1,2,4,3,0,1,0,1,1,0,0,1,5,2,1,2,3,4,0,1,0,0,114.0
16,17,18,0,1,1,0,0,0,3,0,4,1,1,2,4,1,1,0,1,0,0,0,0,0,0,4,1,1,4,2,4,0,2,2,1,115.0
4,8,18,0,0,1,1,1,1,3,2,0,3,1,2,4,4,1,1,0,0,0,0,1,0,0,2,2,1,2,5,1,2,0,2,3,116.0
6,17,18,1,0,1,0,0,0,1,3,3,2,2,2,4,1,0,0,0,1,0,1,1,1,0,2,1,5,3,2,5,2,3,2,2,117.0
16,11,18,0,0,0,1,0,1,0,2,0,1,2,1,3,2,0,1,0,0,0,1,1,1,0,5,2,1,4,3,2,0,1,1,2,118.0
5,9,18,0,0,1,0,1,1,2,4,0,2,3,0,3,2,2,1,0,0,1,1,0,0,0,2,4,1,1,2,2,1,3,2,1,119.0
3,1,18,0,1,1,1,1,0,1,3,1,0,3,0,4,3,0,0,0,1,0,1,1,1,0,5,3,4,2,3,5,1,3,2,3,120.0
18,1,18,0,0,1,1,0,1,1,4,3,0,0,1,3,4,0,0,0,1,1,0,0,1,0,3,2,1,2,5,3,0,1,2,0,121.0
13,3,18,0,0,1,1,0,1,1,4,1,1,1,1,3,2,2,0,0,1,0,0,0,1,0,2,4,1,2,5,4,2,0,2,3,122.0
11,7,18,1,1,1,1,1,0,1,0,4,4,1,0,4,2,1,0,0,1,1,0,1,0,1,1,4,5,3,1,1,2,0,3,3,123.0
5,13,18,1,0,1,1,0,1,1,3,4,0,3,2,1,3,1,1,1,1,0,1,1,0,0,1,3,4,5,3,4,1,2,1,2,124.0
15,5,18,1,1,0,0,1,1,0,0,3,3,3,0,4,3,1,1,0,1,1,0,1,1,0,3,2,2,5,4,4,1,1,1,1,125.0
11,19,18,1,1,1,0,0,1,2,0,4,4,3,1,1,1,0,0,0,1,0,0,1,1,0,3,3,4,3,1,5,1,0,1,0,126.0
5,2,18,0,0,0,1,1,0,0,4,4,3,2,2,3,2,2,1,0,0,1,0,1,1,1,4,3,4,3,1,5,1,2,2,3,127.0
19,5,18,1,1,1,1,1,1,1,0,4,0,1,1,2,3,0,1,1,1,1,0,1,1,1,2,4,2,1,3,5,1,3,3,1,128.0
6,0,18,1,0,0,1,1,0,2,0,0,1,3,2,1,3,3,1,0,0,0,1,1,1,0,4,2,1,4,1,5,1,3,2,0,129.0
13,13,18,0,0,1,0,0,0,3,0,2,4,3,2,1,3,1,1,0,1,0,1,0,1,0,3,4,5,5,4,3,0,0,2,3,130.0
13,9,18,1,1,0,1,0,0,3,3,2,3,3,0,3,4,0,1,1,0,1,1,0,1,1,2,5,5,5,3,4,2,0,1,2,131.0
5,12,18,1,0,0,0,0,1,2,0,1,3,1,0,4,4,2,1,0,0,0,1,0,0,0,4,2,1,2,2,3,2,1,3,1,132.0
10,11,18,1,0,0,1,1,1,3,2,0,2,3,1,4,1,2,1,0,1,0,0,0,0,1,1,4,5,1,2,3,1,2,0,1,133.0
17,16,17,0,0,0,0,1,0,4,4,2,2,1,0,2,2,0,1,0,1,0,0,0,0,1,4,3,1,1,1,5,0,3,3,3,134.0
16,17,17,0,0,0,0,1,0,4,4,2,0,3,1,1,3,0,1,0,1,0,0,0,0,0,4,4,3,1,1,4,0,3,3,3,135.0
16,17,17,0,1,0,0,1,0,2,4,2,2,1,1,1,2,0,1,0,1,0,0,0,1,1,5,4,2,2,3,5,0,3,3,3,136.0
16,16,17,0,1,0,0,1,0,2,3,2,0,3,0,1,2,0,0,1,1,1,0,0,0,1,2,3,1,1,1,3,0,3,3,3,137.0
17,17,17,0,0,0,1,0,1,3,4,4,4,1,0,2,2,0,1,0,0,0,0,0,0,1,4,2,5,3,4,1,0,3,3,3,138.0
16,15,17,0,1,0,0,0,0,3,3,2,2,0,0,1,4,0,1,0,1,1,0,0,0,1,5,3,3,1,1,1,0,3,2,3,139.0
19,5,17,1,0,1,1,1,1,0,1,2,2,1,2,2,1,2,1,1,0,0,0,1,0,0,3,4,5,5,3,4,2,2,2,1,140.0
15,12,17,1,0,0,1,0,1,1,3,0,1,1,1,2,1,2,0,0,1,1,1,0,0,0,5,4,2,1,1,2,2,3,2,3,141.0
10,19,17,0,0,1,1,0,1,3,3,3,2,3,0,4,3,2,1,1,1,1,1,1,1,0,2,4,5,3,2,1,0,2,2,3,142.0
9,1,17,1,1,0,1,1,0,0,1,1,3,0,0,2,2,0,1,0,1,1,0,0,1,0,1,4,3,3,4,5,0,1,3,1,143.0
5,6,17,0,1,1,1,0,1,1,0,0,4,2,1,3,1,1,1,1,0,1,1,0,1,0,5,2,1,2,1,4,1,1,2,0,144.0
18,6,17,0,1,0,1,0,1,3,1,4,1,3,1,1,2,1,1,0,1,1,1,0,1,0,2,2,3,3,4,5,1,0,3,1,145.0
3,15,17,1,0,0,0,1,0,1,3,2,4,2,2,1,1,3,0,0,0,1,1,0,1,1,2,1,1,2,5,3,1,2,3,1,146.0
19,16,17,0,1,1,1,0,0,1,4,2,0,3,2,4,3,1,1,1,1,0,1,0,1,1,4,5,3,2,3,3,2,2,0,2,147.0
10,19,17,0,1,0,1,0,1,1,1,0,2,2,1,3,3,1,0,0,1,1,0,1,0,1,1,1,1,3,2,4,1,2,1,2,148.0
19,16,17,0,0,0,0,0,0,0,2,3,3,1,2,1,1,0,1,0,0,1,1,1,0,1,5,4,2,1,1,4,1,1,3,3,149.0
17,1,17,1,0,1,1,0,0,3,4,2,3,3,0,3,1,2,0,0,0,1,0,1,0,0,5,2,5,3,4,2,0,0,0,2,150.0
5,10,17,0,1,1,1,1,0,2,3,2,1,2,1,4,3,2,0,1,0,0,0,0,0,1,5,2,4,2,2,3,2,3,1,2,151.0
15,3,17,1,1,0,0,1,1,1,0,0,0,0,1,2,3,3,1,0,0,0,1,1,1,1,5,3,5,5,5,2,2,2,0,3,152.0
10,8,17,0,0,1,0,0,1,2,1,1,3,1,1,3,1,0,0,0,0,0,0,0,1,1,3,4,4,3,4,4,0,3,3,1,153.0
3,1,17,1,1,1,1,1,1,4,0,4,3,0,1,4,4,3,0,1,1,0,1,1,0,1,3,5,2,3,2,1,2,3,1,0,154.0
8,6,17,1,1,1,0,1,0,0,4,3,0,3,1,2,1,3,1,1,1,1,1,1,1,1,1,3,4,2,5,4,0,0,3,1,155.0
15,3,17,1,0,0,1,1,1,0,0,2,2,2,0,4,4,0,0,1,0,0,1,1,1,1,1,2,5,4,2,2,0,1,0,0,156.0
11,14,17,0,1,0,0,0,1,2,1,2,0,2,1,2,3,0,0,0,1,0,0,0,0,1,4,1,3,4,1,2,0,2,0,1,157.0
8,0,17,0,1,0,0,0,1,3,4,3,3,2,0,1,2,3,0,0,0,0,0,1,0,0,5,3,4,5,5,1,0,3,2,3,158.0
8,10,17,0,0,0,0,0,0,4,3,3,3,2,1,3,1,3,0,0,0,0,1,0,0,0,1,4,1,3,3,1,0,2,0,3,159.0
5,17,17,1,1,1,0,0,0,1,0,0,3,1,2,1,1,3,0,1,0,0,1,1,0,1,3,2,4,2,5,3,1,0,3,2,160.0
17,19,17,1,0,0,1,1,1,4,4,2,3,2,1,1,4,0,0,0,1,0,0,0,1,1,5,2,4,5,2,5,1,2,3,0,161.0
14,11,17,1,1,1,1,0,1,3,4,0,4,3,1,4,4,1,0,0,1,1,1,0,0,0,3,2,5,3,1,1,1,2,2,0,162.0
5,12,17,0,0,1,1,1,1,2,0,1,4,1,1,1,2,3,1,0,0,1,0,0,0,1,4,2,3,2,1,4,2,3,0,3,163.0
13,10,17,1,0,1,0,0,1,3,1,2,4,1,1,2,2,1,0,1,1,0,0,1,1,0,2,2,5,5,3,3,1,1,1,0,164.0
18,0,17,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,5,5,1,2,3,1,3,3,2,165.0
16,3,17,0,0,0,0,0,0,1,0,2,1,0,0,4,1,0,0,1,1,1,0,0,0,1,3,2,3,5,5,3,1,3,0,0,166.0
16,5,17,0,1,1,0,1,1,2,2,0,0,1,0,1,2,2,1,0,1,1,1,1,1,1,1,1,2,2,5,3,1,2,0,1,167.0
13,19,17,0,1,0,0,0,0,4,3,3,2,3,2,3,2,1,0,0,1,1,1,0,0,1,1,3,5,5,1,4,2,1,0,3,168.0
13,10,17,0,1,0,0,1,1,0,0,0,2,3,1,1,3,3,0,1,1,1,1,1,1,0,3,2,5,5,5,4,1,2,2,0,169.0
17,10,17,0,1,1,0,0,0,0,3,0,3,1,2,4,3,3,1,1,0,1,0,0,0,0,2,1,4,1,1,2,2,2,3,1,170.0
18,15,17,1,1,0,0,1,1,4,2,0,0,3,2,3,1,3,0,1,0,1,1,1,1,1,2,3,2,5,3,4,2,3,2,3,171.0
14,17,17,1,0,0,1,1,1,2,2,2,2,2,0,2,3,0,0,0,1,0,1,0,1,0,4,2,1,1,3,4,2,0,2,1,172.0
12,9,17,1,0,0,1,0,1,4,1,3,1,0,2,2,1,2,0,0,1,0,0,1,1,1,4,3,2,5,1,4,0,3,1,1,173.0
17,19,17,1,1,1,1,1,1,3,2,1,1,2,0,4,3,3,0,0,1,0,0,1,0,0,5,2,5,3,3,3,2,0,0,1,174.0
15,6,17,1,1,1,1,0,1,0,2,2,4,1,0,2,2,1,0,0,0,1,1,1,1,0,5,4,5,4,5,4,2,2,1,3,175.0
14,16,16,0,0,0,0,1,1,2,2,4,4,0,2,1,3,0,1,0,1,1,0,0,0,0,4,5,2,1,1,3,0,2,3,3,176.0
15,15,16,0,0,0,0,0,0,4,2,0,4,2,0,1,2,0,1,1,1,0,0,0,0,1,4,5,1,1,3,5,0,2,2,3,177.0
17,16,16,0,0,0,1,1,0,4,3,0,3,2,0,1,2,0,1,0,1,0,0,0,0,0,4,5,2,1,1,5,0,3,3,3,178.0
