G1,G2,G3,school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,rank
4,8,20,0,1,1,1,0,1,0,0,4,4,1,2,3,4,3,0,0,0,1,1,1,1,0,5,4,4,1,5,5,0,1,0,3,29.0
13,8,20,1,0,1,1,1,1,1,4,1,1,2,2,1,2,1,0,0,0,1,1,0,0,0,1,2,4,1,4,4,2,2,1,1,30.0
16,0,20,1,1,0,1,0,0,1,4,3,1,3,1,1,1,3,1,0,0,0,1,0,0,0,4,3,3,5,2,3,0,3,0,1,31.0
11,7,20,0,0,0,0,0,1,1,4,0,0,2,0,3,1,2,1,1,0,1,0,1,0,1,2,3,5,4,4,3,1,1,2,1,32.0
14,13,20,1,1,0,0,0,1,3,3,2,0,0,2,2,1,1,0,1,1,1,1,1,1,1,2,1,3,4,2,2,0,1,0,1,33.0
3,2,20,1,0,0,0,1,1,0,1,3,4,2,1,3,3,0,0,0,0,0,1,1,0,1,3,1,1,1,2,4,2,2,3,3,34.0
14,0,20,0,1,1,0,0,1,1,3,3,1,1,0,2,3,1,1,0,0,1,1,1,0,0,4,2,2,3,1,5,2,0,3,0,35.0
6,6,20,1,0,1,1,1,0,1,4,2,0,0,2,3,3,3,0,1,1,0,0,1,0,1,3,3,2,5,4,5,1,0,2,0,36.0
7,19,20,0,1,0,1,0,0,2,3,3,1,3,0,2,2,3,0,1,0,1,0,1,0,0,4,2,2,2,3,2,1,3,3,0,37.0
16,18,19,0,0,0,0,0,1,3,2,2,4,0,0,1,2,0,1,0,0,1,0,0,0,1,4,2,2,1,1,1,0,3,3,3,38.0
18,19,19,0,0,0,0,0,1,4,4,0,0,2,0,1,1,0,1,1,1,0,0,0,0,1,5,5,3,1,1,4,0,3,3,3,39.0
18,19,19,0,0,0,0,0,0,4,2,0,4,2,0,1,1,0,1,1,1,1,0,0,0,1,3,5,2,1,1,3,0,3,3,3,40.0
18,18,19,0,1,0,0,1,0,2,2,3,3,3,0,1,3,0,1,0,0,1,0,0,0,1,4,3,3,1,2,2,0,3,3,3,41.0
19,18,19,1,1,0,1,0,0,4,4,4,4,1,0,2,3,0,1,1,1,1,0,0,0,1,5,4,4,1,1,1,0,3,3,3,42.0
4,16,19,1,1,0,0,1,0,3,2,2,1,2,2,4,2,1,1,1,0,1,1,1,1,1,5,3,3,1,3,2,2,1,0,2,43.0
3,2,19,1,0,0,0,0,0,4,0,1,0,3,1,3,2,3,0,1,0,0,0,0,1,0,5,1,3,1,1,5,1,1,0,0,44.0
9,10,19,1,1,0,0,1,1,3,3,3,1,3,2,3,1,1,0,1,0,1,1,1,0,0,4,2,3,3,5,4,0,1,3,2,45.0
11,6,19,1,1,1,0,0,0,3,2,4,3,2,0,3,4,1,1,1,1,0,1,0,0,0,3,3,2,3,5,1,1,1,3,2,46.0
19,13,19,0,0,1,1,1,1,4,2,4,1,3,2,1,2,1,1,1,0,1,0,1,0,0,2,3,4,4,4,3,2,2,2,3,47.0
6,13,19,1,0,1,0,0,1,3,2,4,2,2,2,2,3,1,0,1,1,1,1,0,0,1,2,3,5,1,4,1,1,2,3,3,48.0
10,18,19,0,1,1,0,1,0,1,0,3,3,0,1,4,3,2,0,0,0,1,0,0,1,1,1,3,2,1,3,1,1,0,0,2,49.0
5,13,19,0,1,1,0,0,0,4,3,2,1,2,2,2,4,1,1,0,1,0,1,0,0,1,4,2,3,3,4,4,1,3,3,1,50.0
9,15,19,0,0,0,0,1,0,0,4,1,0,0,1,4,2,0,1,0,1,0,0,1,0,0,2,1,1,4,4,3,0,2,3,3,51.0
6,0,19,1,1,0,1,1,1,2,2,0,2,2,2,4,1,2,0,1,1,1,1,1,1,0,3,2,5,5,5,1,1,1,0,1,52.0
16,7,19,0,0,1,0,1,0,3,1,2,4,0,2,2,4,1,1,0,1,1,1,1,0,0,5,1,4,1,4,3,0,2,0,3,53.0
3,17,19,0,0,1,1,1,0,4,3,4,4,3,1,4,1,2,1,0,1,1,1,0,1,0,2,3,1,5,2,3,0,3,1,3,54.0
3,7,19,0,1,0,1,0,0,0,1,0,1,1,0,1,3,1,1,1,1,1,1,1,0,1,5,3,1,4,5,5,0,3,3,0,55.0
19,9,19,1,0,1,0,1,0,4,0,4,1,0,2,3,1,0,0,1,1,1,0,0,1,0,1,2,2,1,3,4,0,1,3,0,56.0
13,3,19,1,0,0,1,1,1,3,2,3,4,3,0,4,3,1,0,1,1,0,0,0,0,0,3,2,1,3,1,5,2,2,2,3,57.0
13,6,19,0,0,1,1,1,1,2,0,3,4,3,2,4,1,2,1,1,0,0,1,0,0,0,3,1,4,3,2,3,2,0,2,1,58.0
10,4,19,0,1,0,0,1,1,4,3,2,2,0,0,3,4,3,0,0,0,0,1,0,0,1,4,1,3,1,3,4,0,0,2,2,59.0
10,8,19,1,0,1,0,0,1,4,1,2,2,0,0,4,1,1,0,0,1,1,1,0,0,0,5,1,2,2,1,4,1,1,1,1,60.0
7,6,19,0,0,1,0,0,1,4,0,4,1,1,1,3,4,0,0,0,1,1,1,0,0,1,5,4,2,5,4,3,1,0,1,1,61.0
16,6,19,0,0,0,0,0,0,2,0,4,3,0,1,2,2,2,1,0,1,1,1,1,1,1,5,4,4,3,5,2,1,0,1,0,62.0
5,17,19,0,0,0,0,1,1,4,4,0,1,3,0,3,1,3,0,0,0,0,1,1,0,0,2,3,3,5,3,2,2,2,3,3,63.0
9,0,19,1,0,0,0,0,0,1,4,2,2,3,1,2,3,1,1,1,1,1,0,0,0,1,2,5,2,1,5,4,2,3,1,1,64.0
6,12,19,0,1,1,0,1,1,0,3,2,1,3,1,2,1,1,0,1,1,1,1,0,1,0,5,3,1,4,4,3,2,1,2,1,65.0
11,0,19,0,1,0,0,1,1,2,0,1,2,3,2,1,1,3,1,0,0,0,0,1,0,1,1,3,1,3,4,5,2,3,2,3,66.0
17,18,19,1,1,1,0,0,0,4,0,4,2,2,1,4,2,0,0,0,0,0,0,1,1,1,1,3,4,5,1,5,2,2,1,0,67.0
13,14,19,1,0,1,0,0,0,3,4,3,2,3,1,4,1,2,1,0,1,1,0,1,0,0,1,2,5,1,3,5,2,1,0,2,68.0
3,4,19,1,0,1,0,1,1,1,4,3,4,0,1,3,2,2,1,1,0,0,0,0,1,1,3,4,3,3,5,2,1,2,3,1,69.0
4,5,19,1,0,1,0,0,1,0,4,2,1,2,1,1,1,0,1,1,0,1,1,1,1,0,4,5,1,5,1,4,2,2,1,2,70.0
15,3,19,1,0,1,1,1,1,3,4,0,2,2,0,1,1,1,1,0,0,0,1,0,1,0,1,2,5,4,2,5,2,2,0,1,71.0
7,2,19,1,0,0,1,0,1,4,3,2,3,0,1,3,1,0,0,0,0,0,1,1,0,1,5,4,5,3,3,1,2,3,0,0,72.0
8,4,19,1,1,0,0,0,0,1,3,0,1,3,0,4,4,2,0,0,1,0,1,0,0,0,2,4,2,3,1,2,0,1,2,3,73.0
15,16,18,0,0,0,0,0,0,4,3,0,2,0,0,1,3,0,1,0,1,0,0,0,0,1,5,4,3,1,1,4,0,2,3,3,74.0
19,18,18,0,0,0,0,1,0,4,4,2,0,2,1,1,2,0,1,0,1,0,0,0,0,1,4,3,3,1,1,5,0,3,3,3,75.0
16,17,18,0,1,0,0,1,0,4,3,2,4,1,0,1,1,0,1,1,0,0,0,0,0,1,4,5,5,1,3,1,0,3,3,3,76.0
16,18,18,0,0,0,0,1,1,3,4,2,4,2,0,1,2,0,1,0,0,0,0,0,0,1,5,4,4,1,1,1,0,3,3,3,77.0
16,18,18,0,0,0,0,1,0,3,3,2,4,0,1,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,1,5,0,3,3,3,78.0
18,18,18,0,0,0,1,1,0,4,4,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,3,5,5,2,5,4,0,3,3,3,79.0
18,18,18,0,1,0,0,1,0,4,4,2,0,0,0,2,1,1,1,0,1,1,0,0,0,1,4,2,4,2,3,2,0,3,3,3,80.0
18,18,18,0,0,0,0,1,0,2,1,4,4,2,0,3,1,0,1,1,1,1,0,0,0,1,4,3,3,1,1,4,0,3,3,3,81.0
17,18,18,0,1,0,0,1,0,4,3,2,4,0,1,1,2,0,1,0,0,1,0,0,0,0,3,1,2,1,3,2,0,3,3,3,82.0
18,18,18,0,1,0,1,0,0,3,1,2,4,1,0,2,4,0,1,0,0,1,0,0,1,1,3,1,2,1,1,3,0,3,3,3,83.0
17,17,18,0,1,0,0,1,0,3,2,1,1,1,1,1,4,0,1,0,0,0,1,0,0,1,5,2,2,1,2,5,0,3,3,3,84.0
17,18,18,0,0,1,0,1,1,3,2,2,4,2,2,1,1,0,1,1,1,0,0,0,1,1,5,5,3,1,1,5,0,3,3,3,85.0
7,17,18,0,0,1,1,1,0,1,3,3,0,2,1,4,2,1,1,0,0,1,1,0,0,1,1,4,1,1,3,2,1,1,2,1,86.0
14,10,18,1,0,1,0,0,0,4,0,0,4,0,1,4,3,2,1,0,1,1,0,1,1,1,4,5,5,4,4,1,0,0,1,0,87.0
10,3,18,1,1,1,0,0,1,3,1,2,1,1,2,1,4,3,0,0,0,0,0,1,1,1,3,3,2,3,3,4,2,1,1,0,88.0
4,2,18,1,1,1,1,0,1,3,2,1,1,2,1,2,3,3,0,1,1,0,0,1,1,0,3,4,1,4,3,3,2,3,1,2,89.0
12,8,18,1,0,1,1,1,0,0,4,4,2,2,0,1,2,0,0,0,0,1,1,0,1,0,5,1,3,3,1,2,0,2,1,3,90.0
10,14,18,1,1,0,0,1,0,3,2,1,3,1,1,2,1,2,1,0,0,0,1,0,1,1,1,4,3,2,3,5,1,0,1,2,91.0
6,4,18,1,0,1,0,0,1,1,2,2,3,1,0,2,3,1,1,1,0,1,1,1,1,0,4,2,5,1,1,1,0,3,0,2,92.0
19,18,18,1,1,1,0,0,1,2,4,1,3,0,2,1,4,1,1,0,1,1,0,1,0,1,4,2,3,4,5,5,1,2,2,1,93.0
5,6,18,0,1,1,0,0,0,3,4,4,2,2,1,1,4,2,0,0,0,1,0,1,1,1,5,1,1,1,5,2,1,3,2,3,94.0
8,8,18,0,0,0,1,0,1,4,3,4,0,0,2,1,2,3,1,0,0,1,0,0,1,1,4,3,3,5,4,3,0,2,0,1,95.0
16,17,18,1,1,0,0,1,0,2,1,1,0,0,2,4,4,3,0,0,0,1,0,1,0,1,3,2,4,1,4,1,0,1,2,2,96.0
19,2,18,0,0,0,1,0,0,3,0,1,2,1,2,1,1,3,1,0,1,0,1,1,1,0,5,1,4,1,5,2,2,3,2,3,97.0
19,3,18,1,1,0,0,1,1,0,2,4,1,0,1,2,4,3,0,0,1,0,1,0,0,1,1,1,1,1,2,5,2,0,3,2,98.0
15,6,18,0,0,0,1,1,0,3,3,4,2,3,1,4,3,3,1,0,0,0,1,1,1,0,1,4,4,5,1,2,2,2,3,0,99.0
19,9,18,1,1,0,0,1,0,1,2,2,1,1,1,4,4,3,1,1,1,0,0,0,1,1,4,2,3,2,5,5,2,3,1,0,100.0
7,13,18,1,0,1,1,1,1,3,4,1,3,3,1,4,4,1,0,0,0,0,0,1,1,1,4,2,4,4,2,5,0,1,0,3,101.0
7,8,18,0,0,0,1,1,1,1,4,1,4,1,0,4,2,2,1,1,0,0,1,0,1,0,5,4,4,3,1,5,2,1,1,1,102.0
18,11,18,1,1,1,0,1,0,0,2,1,2,0,2,2,4,3,0,1,0,0,1,0,1,0,3,1,2,1,1,3,2,1,3,2,103.0
6,9,18,0,1,1,1,0,0,4,1,3,2,1,2,2,4,1,0,0,0,1,1,0,0,1,5,2,1,1,2,4,0,2,2,0,104.0
11,1,18,0,1,0,0,0,0,1,1,3,3,1,1,3,3,1,1,1,1,0,1,0,1,0,3,5,3,2,1,5,0,3,2,3,105.0
4,7,18,0,0,1,0,1,0,4,0,4,1,1,0,2,2,0,1,0,1,1,1,0,1,1,1,5,3,4,1,4,1,0,3,2,106.0
14,6,18,0,0,1,1,0,1,3,4,2,1,3,2,1,1,2,1,1,0,0,1,1,0,0,4,5,3,1,4,1,2,2,0,1,107.0
6,10,18,0,0,0,0,1,0,3,2,0,2,3,1,4,3,1,0,1,0,1,1,1,1,1,4,4,5,4,5,4,2,3,2,2,108.0
17,12,18,1,0,1,1,1,1,0,2,4,0,2,0,3,2,2,1,1,1,1,0,0,0,1,4,3,5,1,5,2,2,2,1,1,109.0
13,3,18,0,0,0,0,1,1,1,2,4,4,2,2,2,3,2,1,1,1,1,1,1,1,1,4,2,2,1,5,5,0,3,3,3,110.0
6,17,18,0,0,1,1,1,1,4,2,2,1,3,1,3,4,1,1,0,0,0,0,0,1,1,5,4,3,1,4,1,0,0,2,1,111.0
13,19,18,0,0,1,0,1,0,2,2,1,1,1,2,4,1,2,1,0,0,1,0,0,0,1,4,2,1,5,5,5,0,1,3,3,112.0
11,12,18,1,1,0,0,1,1,0,2,2,3,1,0,1,1,2,1,1,1,0,1,0,0,1,5,2,4,5,1,4,2,2,3,1,113.0
11,13,18,1,0,0,1,0,0,2,2,3,1,2,0,2,3,3,0,0,0,1,0,0,1,1,1,5,2,3,1,2,2,3,2,2,114.0
16,3,18,1,1,1,0,1,1,1,0,0,0,1,2,2,4,1,1,1,0,1,0,0,0,1,3,4,3,5,4,5,2,1,0,3,115.0
14,3,18,0,1,1,1,0,0,4,2,0,4,1,2,3,1,2,0,0,0,0,0,0,0,1,3,1,5,1,1,4,2,1,1,2,116.0
6,6,18,0,1,0,1,1,1,3,1,3,3,3,0,3,2,2,1,1,0,1,1,1,0,1,5,1,5,1,2,3,0,3,3,2,117.0
18,4,18,1,0,1,1,0,0,3,3,0,0,3,0,3,2,2,1,0,0,1,1,1,1,0,5,2,3,3,1,2,1,2,3,1,118.0
7,9,18,1,0,1,1,1,0,2,0,4,0,0,1,4,1,0,1,1,1,1,1,0,0,0,5,4,4,2,2,3,1,1,1,3,119.0
18,17,18,1,1,1,0,0,1,1,3,2,2,2,1,4,3,3,1,0,0,1,1,0,0,0,1,5,3,5,1,4,2,2,3,0,120.0
4,7,18,1,1,1,0,1,1,3,4,0,0,3,0,2,4,2,1,0,0,0,0,0,0,0,5,2,4,2,3,3,0,0,2,2,121.0
10,10,18,0,0,1,1,1,0,2,2,2,1,2,1,2,3,2,1,1,1,0,1,1,0,0,4,3,1,3,4,1,2,2,2,0,122.0
6,2,18,0,1,0,1,1,0,4,0,1,1,0,1,3,2,3,0,1,0,1,0,0,0,1,2,2,4,2,5,5,0,1,0,3,123.0
16,18,18,1,1,0,1,1,1,4,4,0,1,3,2,1,1,3,0,0,1,0,1,1,1,1,1,1,1,1,3,5,2,1,0,2,124.0
13,2,18,1,0,0,1,1,0,2,4,4,0,3,0,1,1,1,0,1,1,1,1,1,1,0,2,5,4,1,2,5,1,0,3,0,125.0
3,16,18,1,1,1,1,0,1,1,0,2,2,3,2,4,3,2,1,0,1,0,0,0,1,1,2,1,4,1,2,3,2,1,2,2,126.0
19,15,18,0,1,0,1,1,0,1,1,1,0,1,1,2,4,1,0,1,1,1,1,1,0,1,1,5,2,5,5,5,0,3,2,3,127.0
16,3,18,1,1,1,0,1,1,4,4,1,2,0,0,2,2,0,0,1,1,1,0,1,0,1,1,3,5,3,2,2,1,0,3,2,128.0
19,4,18,1,1,1,0,0,0,2,0,3,1,2,1,3,3,3,0,1,1,1,0,1,0,0,4,2,3,3,5,2,0,0,3,3,129.0
17,16,17,0,0,0,0,1,0,4,4,2,2,1,0,2,2,0,1,0,1,0,0,0,0,1,4,3,1,1,1,5,0,3,3,3,130.0
16,17,17,0,0,0,0,1,0,4,4,2,0,3,1,1,3,0,1,0,1,0,0,0,0,0,4,4,3,1,1,4,0,3,3,3,131.0
16,17,17,0,1,0,0,1,0,2,4,2,2,1,1,1,2,0,1,0,1,0,0,0,1,1,5,4,2,2,3,5,0,3,3,3,132.0
16,16,17,0,1,0,0,1,0,2,3,2,0,3,0,1,2,0,0,1,1,1,0,0,0,1,2,3,1,1,1,3,0,3,3,3,133.0
17,17,17,0,0,0,1,0,1,3,4,4,4,1,0,2,2,0,1,0,0,0,0,0,0,1,4,2,5,3,4,1,0,3,3,3,134.0
16,15,17,0,1,0,0,0,0,3,3,2,2,0,0,1,4,0,1,0,1,1,0,0,0,1,5,3,3,1,1,1,0,3,2,3,135.0
3,15,17,1,0,0,0,0,1,2,4,4,3,2,0,4,3,2,1,1,0,0,1,1,1,1,4,2,3,3,5,2,1,3,0,0,136.0
17,15,17,1,1,0,1,1,0,0,0,3,3,1,0,1,2,0,0,0,1,1,0,0,1,1,1,4,3,4,1,2,0,3,3,0,137.0
6,14,17,0,1,1,0,1,0,3,4,2,1,1,2,4,2,2,0,1,0,0,0,1,1,0,4,4,5,3,5,2,1,2,1,2,138.0
3,14,17,1,0,1,1,1,1,2,0,4,0,3,2,1,3,1,1,1,1,1,0,1,1,0,3,2,4,2,3,4,1,0,1,1,139.0
19,3,17,0,1,0,1,0,1,2,3,3,1,3,2,3,2,3,1,1,0,0,0,1,0,1,3,3,4,4,3,1,2,0,3,3,140.0
6,1,17,1,0,1,1,1,1,4,3,1,4,1,1,3,1,0,1,0,0,0,1,0,0,1,2,3,3,5,3,4,0,3,3,1,141.0
17,9,17,0,0,0,1,1,0,0,0,4,4,3,1,1,4,3,1,0,0,0,0,1,1,0,1,3,2,1,3,2,2,0,0,3,142.0
13,15,17,1,0,1,1,0,1,2,4,2,1,3,0,4,1,0,1,0,0,1,1,0,1,1,4,2,5,4,5,1,0,0,3,0,143.0
8,17,17,0,1,0,0,0,0,0,2,1,4,2,2,2,1,1,0,0,0,1,1,0,0,0,3,5,1,1,5,4,2,0,0,1,144.0
19,14,17,0,0,0,0,1,0,3,0,4,3,1,0,4,1,0,0,1,1,1,0,1,1,0,4,1,1,2,2,1,1,0,0,3,145.0
4,6,17,1,1,0,0,0,0,4,0,0,3,1,2,1,2,3,1,0,1,1,0,1,1,0,3,1,5,1,4,4,0,3,2,2,146.0
14,6,17,0,0,0,0,1,0,1,4,3,0,1,0,1,3,1,1,0,1,1,1,0,0,0,5,2,2,3,5,4,0,0,3,3,147.0
19,19,17,1,0,1,0,0,0,1,1,4,1,1,1,2,1,2,0,1,1,1,1,0,0,1,4,5,3,5,4,4,0,3,0,2,148.0
15,7,17,1,0,0,1,1,0,3,0,3,2,0,1,4,3,0,1,0,1,0,1,1,0,0,5,5,5,3,2,3,1,2,3,1,149.0
15,6,17,0,1,0,1,0,1,0,3,2,2,1,1,4,3,1,0,1,0,0,0,0,0,1,5,2,4,4,3,3,1,1,3,0,150.0
15,5,17,1,1,0,1,0,1,2,2,2,1,1,1,3,3,3,0,0,1,0,1,0,1,0,4,2,1,3,3,2,2,1,0,1,151.0
10,6,17,1,1,1,1,0,1,3,3,1,4,3,0,2,3,0,1,0,1,0,0,1,1,1,2,2,1,1,5,2,2,3,2,3,152.0
5,18,17,0,0,0,1,0,1,4,4,1,1,1,1,2,3,2,0,1,1,1,0,0,1,0,1,2,2,2,2,4,0,3,2,1,153.0
10,4,17,0,1,1,0,1,1,1,3,0,3,0,2,2,3,0,0,1,1,0,0,0,0,0,5,4,5,2,3,3,2,3,0,1,154.0
15,13,17,0,1,1,1,1,0,3,3,2,0,2,2,1,2,3,1,1,1,1,0,1,1,1,5,5,4,3,4,3,1,0,0,3,155.0
13,0,17,0,0,0,1,1,1,0,0,0,1,0,0,3,2,3,0,1,1,1,0,1,1,1,1,2,2,5,1,3,0,0,3,0,156.0
3,9,17,0,1,1,1,0,0,4,0,2,4,3,1,3,3,0,1,0,1,0,0,1,1,0,3,3,3,3,3,2,2,0,1,3,157.0
5,4,17,1,1,1,1,0,1,4,0,3,2,2,0,2,4,1,0,0,1,0,0,0,1,1,3,5,2,5,4,1,0,3,1,0,158.0
13,17,17,1,1,0,1,1,0,3,1,4,3,1,0,1,2,0,1,0,1,0,1,0,0,1,1,4,2,2,2,5,1,3,2,1,159.0
18,4,17,1,1,0,0,1,0,2,3,2,2,3,2,1,1,1,1,1,0,0,0,0,0,0,3,2,5,3,5,3,1,0,2,3,160.0
15,11,17,1,0,0,0,1,0,1,2,2,0,3,0,2,1,0,0,0,0,1,1,1,0,1,3,3,1,3,5,2,2,1,3,1,161.0
12,7,17,0,0,1,0,0,0,1,3,1,3,2,2,3,4,1,0,1,1,0,1,0,1,1,2,2,1,4,5,4,1,2,3,3,162.0
14,2,17,0,0,1,1,0,1,4,0,4,0,3,0,1,1,3,1,0,1,1,1,0,0,0,1,5,1,5,5,1,0,1,2,0,163.0
12,3,17,0,0,1,1,1,0,0,1,3,1,2,1,2,2,0,1,1,1,0,0,1,0,1,5,1,4,4,2,5,2,2,3,1,164.0
8,13,17,1,1,1,1,1,1,3,1,3,1,3,1,2,2,1,1,1,1,1,0,1,0,0,3,3,2,4,3,3,2,0,2,0,165.0
6,5,17,0,1,1,1,0,1,0,1,2,4,1,0,3,4,2,0,0,1,0,0,0,0,0,2,5,1,3,5,2,2,2,3,0,166.0
19,0,17,0,0,1,1,0,1,2,4,4,0,3,1,3,2,0,0,1,1,1,1,0,0,0,2,1,3,5,5,1,1,1,3,2,167.0
10,12,17,0,0,1,1,0,0,1,0,3,1,2,0,3,3,0,1,0,1,0,1,1,0,1,2,1,3,1,2,4,0,3,1,1,168.0
4,1,17,1,0,0,0,0,1,0,2,2,1,2,2,2,3,2,0,1,0,1,1,0,0,1,1,4,4,5,2,1,1,1,3,2,169.0
3,3,17,0,0,1,1,1,1,0,0,1,0,1,1,4,4,2,1,1,1,0,1,0,0,1,1,5,5,4,1,4,1,0,2,2,170.0
8,13,17,1,0,1,1,0,1,3,0,3,2,2,1,3,3,2,0,0,0,0,1,0,0,0,2,2,4,5,5,4,1,0,1,2,171.0
14,16,16,0,0,0,0,1,1,2,2,4,4,0,2,1,3,0,1,0,1,1,0,0,0,0,4,5,2,1,1,3,0,2,3,3,172.0
15,15,16,0,0,0,0,0,0,4,2,0,4,2,0,1,2,0,1,1,1,0,0,0,0,1,4,5,1,1,3,5,0,2,2,3,173.0
17,16,16,0,0,0,1,1,0,4,3,0,3,2,0,1,2,0,1,0,1,0,0,0,0,0,4,5,2,1,1,5,0,3,3,3,174.0
15,16,16,0,1,0,0,1,0,4,2,2,4,2,0,1,2,0,1,0,1,1,0,0,0,1,4,2,3,1,1,5,0,2,3,3,175.0
16,16,16,0,1,0,1,0,0,3,1,4,4,1,1,2,4,0,1,0,1,1,1,0,0,1,4,4,2,2,3,3,0,3,3,3,176.0
14,15,16,0,1,0,0,0,0,4,4,1,1,3,0,1,3,0,1,0,0,0,0,0,0,0,5,4,5,1,1,4,0,2,2,3,177.0
15,15,16,0,0,0,0,1,0,4,4,0,0,2,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,0,2,2,3,178.0
