G1,G2,G3,school_C,sex_C,age_C,address_C,famsize_C,Pstatus_C,Medu_C,Fedu_C,Mjob_C,Fjob_C,reason_C,guardian_C,traveltime_C,studytime_C,failures_C,schoolsup_C,famsup_C,paid_C,activities_C,nursery_C,higher_C,internet_C,romantic_C,famrel_C,freetime_C,goout_C,Dalc_C,Walc_C,health_C,absences_C,G1_C,G2_C,G3_C,rank
6,4,19,0,1,0,1,0,1,0,0,2,4,0,0,3,3,1,1,0,1,0,1,0,1,0,4,1,2,4,4,2,2,0,3,0,15.0
7,2,19,1,0,1,1,1,1,3,2,0,0,2,1,3,1,1,1,0,0,1,1,0,1,0,2,5,1,3,2,5,2,1,0,2,16.0
15,16,18,0,0,0,0,0,0,4,3,0,2,0,0,1,3,0,1,0,1,0,0,0,0,1,5,4,3,1,1,4,0,2,3,3,17.0
19,18,18,0,0,0,0,1,0,4,4,2,0,2,1,1,2,0,1,0,1,0,0,0,0,1,4,3,3,1,1,5,0,3,3,3,18.0
16,17,18,0,1,0,0,1,0,4,3,2,4,1,0,1,1,0,1,1,0,0,0,0,0,1,4,5,5,1,3,1,0,3,3,3,19.0
16,18,18,0,0,0,0,1,1,3,4,2,4,2,0,1,2,0,1,0,0,0,0,0,0,1,5,4,4,1,1,1,0,3,3,3,20.0
16,18,18,0,0,0,0,1,0,3,3,2,4,0,1,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,1,5,0,3,3,3,21.0
18,18,18,0,0,0,1,1,0,4,4,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,3,5,5,2,5,4,0,3,3,3,22.0
18,18,18,0,1,0,0,1,0,4,4,2,0,0,0,2,1,1,1,0,1,1,0,0,0,1,4,2,4,2,3,2,0,3,3,3,23.0
18,18,18,0,0,0,0,1,0,2,1,4,4,2,0,3,1,0,1,1,1,1,0,0,0,1,4,3,3,1,1,4,0,3,3,3,24.0
17,18,18,0,1,0,0,1,0,4,3,2,4,0,1,1,2,0,1,0,0,1,0,0,0,0,3,1,2,1,3,2,0,3,3,3,25.0
18,18,18,0,1,0,1,0,0,3,1,2,4,1,0,2,4,0,1,0,0,1,0,0,1,1,3,1,2,1,1,3,0,3,3,3,26.0
17,17,18,0,1,0,0,1,0,3,2,1,1,1,1,1,4,0,1,0,0,0,1,0,0,1,5,2,2,1,2,5,0,3,3,3,27.0
17,18,18,0,0,1,0,1,1,3,2,2,4,2,2,1,1,0,1,1,1,0,0,0,1,1,5,5,3,1,1,5,0,3,3,3,28.0
14,7,18,0,0,1,1,1,1,1,0,1,3,1,2,3,1,0,0,0,0,0,0,0,0,0,5,1,5,2,4,2,0,3,1,1,29.0
3,15,18,1,0,1,0,1,1,2,2,4,2,2,1,3,1,0,0,1,1,0,1,1,0,1,4,3,5,1,1,2,2,1,3,1,30.0
7,4,18,0,1,0,1,0,0,1,4,0,3,1,0,1,4,1,1,1,0,1,0,1,1,1,2,1,1,2,3,2,1,1,1,3,31.0
17,10,18,1,1,1,0,1,0,2,3,1,2,1,0,4,3,0,1,1,1,1,1,1,1,1,4,4,3,2,3,5,1,3,2,0,32.0
17,5,18,0,1,0,0,0,1,4,1,4,0,1,1,1,4,0,1,1,1,1,0,0,1,0,3,3,2,3,2,4,2,2,2,0,33.0
17,16,17,0,0,0,0,1,0,4,4,2,2,1,0,2,2,0,1,0,1,0,0,0,0,1,4,3,1,1,1,5,0,3,3,3,34.0
16,17,17,0,0,0,0,1,0,4,4,2,0,3,1,1,3,0,1,0,1,0,0,0,0,0,4,4,3,1,1,4,0,3,3,3,35.0
16,17,17,0,1,0,0,1,0,2,4,2,2,1,1,1,2,0,1,0,1,0,0,0,1,1,5,4,2,2,3,5,0,3,3,3,36.0
16,16,17,0,1,0,0,1,0,2,3,2,0,3,0,1,2,0,0,1,1,1,0,0,0,1,2,3,1,1,1,3,0,3,3,3,37.0
17,17,17,0,0,0,1,0,1,3,4,4,4,1,0,2,2,0,1,0,0,0,0,0,0,1,4,2,5,3,4,1,0,3,3,3,38.0
16,15,17,0,1,0,0,0,0,3,3,2,2,0,0,1,4,0,1,0,1,1,0,0,0,1,5,3,3,1,1,1,0,3,2,3,39.0
6,16,17,1,1,0,0,0,0,0,2,3,0,0,0,3,3,2,1,1,0,0,0,0,1,0,2,1,3,3,2,5,2,2,2,3,40.0
3,6,17,1,1,1,1,1,1,0,0,3,0,0,0,4,4,3,1,1,0,0,1,0,0,1,4,1,4,3,5,4,0,1,2,2,41.0
8,0,17,0,1,0,0,0,1,0,1,1,3,2,1,2,3,2,1,0,1,0,1,1,0,1,4,1,3,1,4,2,2,0,0,0,42.0
14,16,16,0,0,0,0,1,1,2,2,4,4,0,2,1,3,0,1,0,1,1,0,0,0,0,4,5,2,1,1,3,0,2,3,3,43.0
15,15,16,0,0,0,0,0,0,4,2,0,4,2,0,1,2,0,1,1,1,0,0,0,0,1,4,5,1,1,3,5,0,2,2,3,44.0
17,16,16,0,0,0,1,1,0,4,3,0,3,2,0,1,2,0,1,0,1,0,0,0,0,0,4,5,2,1,1,5,0,3,3,3,45.0
15,16,16,0,1,0,0,1,0,4,2,2,4,2,0,1,2,0,1,0,1,1,0,0,0,1,4,2,3,1,1,5,0,2,3,3,46.0
16,16,16,0,1,0,1,0,0,3,1,4,4,1,1,2,4,0,1,0,1,1,1,0,0,1,4,4,2,2,3,3,0,3,3,3,47.0
14,15,16,0,1,0,0,0,0,4,4,1,1,3,0,1,3,0,1,0,0,0,0,0,0,0,5,4,5,1,1,4,0,2,2,3,48.0
15,15,16,0,0,0,0,1,0,4,4,0,0,2,1,1,2,0,1,0,1,0,0,0,0,1,5,4,4,1,2,5,0,2,2,3,49.0
14,15,16,0,1,0,0,1,0,4,2,1,2,0,1,1,2,0,1,1,0,1,0,0,0,0,4,2,3,1,1,3,0,2,2,3,50.0
13,15,16,0,0,0,0,1,0,1,0,4,4,1,0,2,2,0,1,0,0,0,0,0,0,0,4,3,2,1,1,3,0,2,2,3,51.0
17,15,16,0,0,0,0,1,0,4,4,2,0,0,0,1,1,0,1,1,1,1,0,0,0,1,5,2,3,1,2,5,0,3,2,3,52.0
16,16,16,0,1,0,0,1,0,4,3,1,4,0,0,1,2,0,1,0,1,0,0,0,0,1,4,3,5,1,5,2,0,3,3,3,53.0
16,15,16,0,0,0,0,0,0,4,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,4,2,2,2,1,0,3,2,3,54.0
14,15,16,0,0,0,0,1,0,3,3,4,2,1,0,1,1,0,1,1,1,0,1,0,0,1,4,3,5,3,5,5,0,2,2,3,55.0
16,15,16,0,0,0,1,1,0,4,3,0,2,2,0,1,3,0,1,1,1,1,0,0,0,0,5,3,2,1,2,4,0,3,2,3,56.0
18,16,16,1,1,0,0,0,0,1,1,3,2,2,1,2,3,0,1,1,1,1,0,0,0,1,5,3,2,1,1,4,0,3,3,3,57.0
14,16,16,1,0,0,0,0,0,3,1,2,2,2,0,2,1,0,1,1,1,1,1,0,0,1,2,4,5,3,4,2,0,2,3,3,58.0
10,2,16,0,0,1,1,0,0,1,1,0,2,1,1,4,3,1,0,1,1,1,0,0,0,1,3,2,2,3,4,3,1,1,1,0,59.0
7,4,16,1,1,1,1,0,0,2,1,0,2,2,0,3,4,3,0,0,0,1,0,1,1,1,3,5,3,4,5,2,1,2,0,3,60.0
6,0,16,1,0,1,1,1,1,4,4,4,3,0,0,1,4,3,1,0,1,1,1,0,1,0,2,1,2,5,5,1,1,0,0,1,61.0
9,18,16,1,0,1,1,1,1,1,3,3,4,3,2,1,2,0,0,0,0,1,0,1,1,1,4,1,5,4,1,1,0,1,0,3,62.0
15,14,15,0,1,0,0,1,0,4,2,1,2,0,0,1,3,0,1,0,0,0,0,0,0,0,3,2,2,1,1,5,0,2,2,2,63.0
15,15,15,0,0,0,0,0,0,4,3,2,4,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,2,1,2,5,0,2,2,2,64.0
14,15,15,0,0,0,0,1,0,3,4,4,4,0,0,1,2,0,1,0,0,0,0,0,0,1,5,5,1,1,1,5,0,2,2,2,65.0
13,14,15,0,0,0,0,1,0,4,3,0,4,1,0,1,2,0,1,1,1,1,0,0,0,1,4,4,1,1,1,1,0,2,2,2,66.0
12,15,15,0,0,0,0,1,0,4,4,1,1,3,1,1,1,0,1,0,0,1,0,0,0,1,5,4,2,1,1,5,0,2,2,2,67.0
15,16,15,0,0,0,0,1,0,4,2,1,2,3,0,1,1,0,1,1,0,1,0,0,0,1,2,2,4,2,4,1,0,2,3,2,68.0
12,14,15,0,0,0,0,1,0,3,2,4,4,0,0,1,1,0,1,0,0,1,1,0,0,1,5,4,3,1,1,5,0,2,2,2,69.0
15,16,15,0,0,0,1,1,1,4,4,4,0,1,0,2,3,0,1,0,1,0,0,0,0,0,2,4,3,1,1,5,0,2,3,2,70.0
14,15,15,0,1,0,0,1,1,4,3,2,2,1,0,1,2,0,1,0,0,0,0,0,0,1,4,3,2,1,1,1,0,2,2,2,71.0
14,15,15,0,0,0,0,1,0,4,4,0,1,1,0,1,2,0,1,0,1,0,0,0,1,1,3,2,2,1,1,5,0,2,2,2,72.0
16,15,15,0,1,0,0,0,0,4,3,0,2,2,0,3,2,0,1,0,1,0,0,0,0,1,5,4,3,1,2,1,0,3,2,2,73.0
13,15,15,0,0,0,0,1,0,3,1,4,4,1,1,2,4,0,1,0,0,1,0,0,0,1,4,3,2,1,1,5,0,2,2,2,74.0
15,15,15,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,1,1,0,0,0,0,0,1,5,3,3,1,3,4,0,2,2,2,75.0
11,15,15,0,0,0,1,1,0,4,3,2,4,1,0,2,1,0,0,0,1,0,1,0,0,1,3,3,3,1,1,4,0,2,2,2,76.0
16,15,15,0,1,0,0,1,0,1,2,3,2,2,0,1,2,0,1,1,1,1,1,0,0,1,3,2,3,1,2,1,0,3,2,2,77.0
16,14,15,0,0,0,0,1,0,2,2,2,2,0,1,1,4,0,1,0,0,0,0,0,0,1,5,5,4,1,2,5,0,3,2,2,78.0
16,16,15,0,1,0,0,1,0,4,4,0,0,2,0,2,1,0,1,1,1,0,0,0,0,1,4,3,2,1,1,5,0,3,3,2,79.0
17,15,15,0,0,0,1,1,0,2,2,3,4,2,0,3,1,0,1,1,1,1,1,0,1,1,4,2,2,1,2,3,0,3,2,2,80.0
15,15,15,0,0,0,0,0,0,2,1,4,4,2,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,5,0,2,2,2,81.0
14,15,15,0,1,0,0,0,0,2,4,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,4,3,2,1,1,5,0,2,2,2,82.0
14,15,15,0,1,0,0,0,0,3,2,4,4,1,0,2,2,0,1,1,0,1,0,0,0,1,4,4,4,1,3,1,0,2,2,2,83.0
16,15,15,0,1,0,0,1,0,3,2,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,4,1,3,3,0,3,2,2,84.0
13,15,15,0,0,0,0,1,0,0,2,4,4,3,0,1,1,0,1,1,0,1,1,0,0,1,4,3,2,2,4,5,0,2,2,2,85.0
15,13,15,0,0,0,0,0,1,4,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,5,4,3,1,1,2,0,2,2,2,86.0
15,15,15,0,1,0,0,1,0,4,3,1,2,1,0,1,3,0,1,0,0,1,0,0,0,1,4,2,2,1,2,3,0,2,2,2,87.0
12,14,15,0,1,0,0,1,0,3,1,2,2,2,1,1,3,0,1,0,1,1,1,0,0,1,3,4,3,2,3,5,0,2,2,2,88.0
16,15,15,0,1,0,0,0,0,0,2,3,3,0,1,2,3,0,1,1,1,1,0,0,0,1,3,3,3,2,3,2,0,3,2,2,89.0
16,15,15,0,1,0,0,1,0,3,4,2,4,2,0,1,3,0,1,1,1,1,0,0,0,1,4,4,5,1,3,5,0,3,2,2,90.0
16,15,15,0,0,0,0,0,0,3,4,2,4,0,0,1,2,0,1,1,1,0,0,0,0,0,4,3,3,1,3,5,0,3,2,2,91.0
13,15,15,0,1,0,0,1,0,4,3,1,4,1,0,1,3,0,1,0,0,0,0,0,0,0,4,4,3,1,3,4,0,2,2,2,92.0
16,15,15,1,1,0,0,0,0,4,4,3,3,2,0,1,2,0,1,0,0,0,0,0,0,0,2,3,4,1,1,1,0,3,2,2,93.0
15,14,15,1,1,1,0,1,0,4,2,1,4,2,2,2,3,2,1,0,0,1,1,0,0,0,5,4,3,1,1,3,0,2,2,2,94.0
15,15,15,1,1,0,0,1,0,3,3,4,4,0,0,1,2,0,1,1,0,1,0,0,0,0,4,1,3,1,2,1,0,2,2,2,95.0
7,16,15,0,0,0,0,0,1,4,2,0,0,0,0,3,3,1,1,1,0,0,0,1,0,1,5,2,5,4,4,4,1,1,3,2,96.0
4,13,15,1,1,1,0,0,1,4,3,0,1,2,1,1,3,0,0,0,1,0,0,0,1,1,1,3,2,5,4,4,2,3,1,2,97.0
14,14,14,0,0,0,0,0,0,4,4,1,2,2,1,1,1,0,1,0,0,0,0,0,0,1,4,3,3,1,3,5,0,2,2,2,98.0
14,14,14,0,1,0,0,1,0,4,4,1,4,0,0,1,1,0,1,0,1,1,0,0,0,1,4,4,4,1,2,2,0,2,2,2,99.0
13,14,14,0,1,0,0,1,0,4,4,2,2,1,0,1,3,0,1,0,0,0,0,0,0,1,3,2,3,1,2,2,0,2,2,2,100.0
15,15,14,0,0,0,0,1,0,4,2,0,4,0,0,1,2,0,1,0,0,1,0,0,1,1,4,3,3,2,2,5,0,2,2,2,101.0
12,12,14,0,0,0,0,1,0,3,1,4,4,1,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,0,2,2,2,102.0
13,14,14,0,1,0,0,1,0,4,2,4,4,1,0,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,3,1,0,2,2,2,103.0
11,13,14,0,0,0,0,0,0,2,2,2,1,1,0,1,4,0,1,0,1,0,0,0,0,1,4,3,4,1,1,4,0,2,2,2,104.0
11,14,14,0,1,0,0,1,0,4,4,4,4,1,0,1,1,0,1,1,1,0,1,0,0,1,5,3,4,1,2,1,0,2,2,2,105.0
10,13,14,0,0,0,0,1,0,4,4,2,4,2,0,1,1,0,1,0,1,0,1,0,0,1,5,3,3,1,1,5,0,1,2,2,106.0
11,13,14,0,0,0,0,1,0,4,4,4,0,1,1,2,2,0,1,0,1,0,0,0,1,1,4,4,3,1,1,2,0,2,2,2,107.0
12,13,14,0,0,0,0,0,0,2,1,3,4,2,0,1,1,1,1,1,1,0,0,0,1,0,4,4,4,3,5,5,0,2,2,2,108.0
14,14,14,0,1,0,0,1,0,4,4,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,4,4,2,1,1,3,0,2,2,2,109.0
13,14,14,0,0,0,0,1,0,2,3,4,4,0,1,2,1,0,1,1,1,1,0,0,0,1,5,3,3,1,1,3,0,2,2,2,110.0
12,13,14,0,1,0,0,1,1,2,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,1,3,3,4,1,1,4,0,2,2,2,111.0
13,13,14,0,1,0,0,1,0,4,4,0,2,0,0,1,3,0,1,0,1,0,1,0,0,1,5,3,2,1,1,5,0,2,2,2,112.0
13,13,14,0,1,0,0,0,0,4,3,1,4,1,1,1,2,0,1,1,1,0,0,0,0,0,3,2,3,1,2,3,0,2,2,2,113.0
15,14,14,0,0,0,0,1,0,2,1,4,4,0,0,1,2,0,1,1,1,0,0,0,0,1,5,2,4,1,2,4,0,2,2,2,114.0
15,14,14,0,1,0,0,1,0,2,3,4,2,1,1,1,4,0,1,0,0,0,0,0,0,0,4,5,5,1,3,2,0,2,2,2,115.0
15,14,14,0,0,0,1,1,0,1,2,3,3,0,0,1,2,0,1,0,0,0,1,0,1,0,3,5,2,2,2,1,0,2,2,2,116.0
15,14,14,0,0,0,0,1,0,2,1,2,2,1,0,1,3,0,1,1,0,0,0,0,0,1,4,2,4,1,3,2,0,2,2,2,117.0
14,13,14,0,0,0,1,0,0,3,2,2,4,1,0,2,3,0,1,0,0,0,0,0,0,1,5,4,2,1,1,4,0,2,2,2,118.0
14,13,14,0,1,0,0,1,0,4,3,4,4,1,1,1,4,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,119.0
15,12,14,0,1,0,0,1,0,4,2,4,4,1,0,2,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,2,2,2,120.0
14,14,14,0,1,0,0,1,0,4,4,0,0,2,0,2,3,0,1,0,0,1,1,0,0,0,4,3,3,1,2,4,0,2,2,2,121.0
12,14,14,0,1,0,1,1,0,2,4,3,4,2,1,1,3,0,1,0,1,1,0,0,0,0,4,4,3,1,1,5,0,2,2,2,122.0
13,13,14,0,1,0,0,1,0,3,2,4,2,3,0,1,3,0,1,1,1,1,0,0,0,0,5,4,3,2,3,1,0,2,2,2,123.0
15,14,14,1,0,0,0,1,0,4,4,0,0,0,1,1,2,0,1,1,0,0,1,0,0,1,3,2,4,1,4,2,0,2,2,2,124.0
19,7,14,1,1,0,0,0,0,0,2,0,0,0,2,4,3,1,1,1,0,1,0,0,0,0,5,5,5,2,3,4,0,2,1,0,125.0
16,9,14,0,0,1,1,1,1,4,0,1,1,3,1,1,1,2,0,0,1,1,0,0,1,1,2,5,5,4,1,3,2,3,3,0,126.0
10,13,14,0,0,0,0,0,1,2,4,3,0,0,0,4,1,1,0,1,0,1,1,1,0,1,3,4,3,5,5,1,0,0,3,3,127.0
19,14,14,0,0,1,1,0,0,0,4,4,1,0,0,4,4,1,0,0,1,0,1,0,1,0,4,5,5,3,3,2,2,1,0,0,128.0
12,16,14,0,0,1,0,0,0,4,2,0,1,1,2,4,3,1,0,0,0,0,1,1,1,1,3,5,1,1,1,4,2,0,0,0,129.0
9,19,14,1,1,1,0,0,1,0,2,3,4,2,0,3,1,2,1,1,1,1,0,0,0,1,2,1,3,1,3,5,2,2,0,2,130.0
8,17,14,0,1,1,1,1,0,1,1,0,2,0,1,3,3,3,1,1,0,1,1,1,1,0,2,5,2,4,1,4,2,0,0,3,131.0
12,18,14,0,0,1,1,1,0,4,0,2,0,3,0,2,4,2,0,1,0,0,0,1,0,1,4,4,2,3,5,3,0,0,0,2,132.0
14,13,13,0,1,0,1,1,0,2,2,3,4,1,0,1,1,0,0,0,0,0,0,0,1,1,4,3,1,1,1,2,0,2,2,2,133.0
12,13,13,0,1,0,0,0,0,2,2,2,2,2,0,3,2,0,1,0,0,1,0,0,0,1,4,3,3,2,3,4,0,2,2,2,134.0
11,13,13,0,1,0,0,0,0,4,2,1,4,3,0,1,2,0,1,0,0,1,0,0,0,1,4,3,3,1,1,5,0,2,2,2,135.0
10,13,13,0,1,0,0,0,1,3,3,4,4,3,0,1,1,0,1,1,0,1,0,0,0,1,5,3,4,4,4,1,0,1,2,2,136.0
10,13,13,0,0,0,1,1,0,4,4,4,4,0,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,0,1,2,2,137.0
10,13,13,0,1,0,0,1,0,2,2,3,4,0,0,1,2,1,0,1,1,0,0,0,0,1,3,1,2,1,1,5,0,1,2,2,138.0
13,14,13,0,0,0,0,1,0,3,3,4,2,0,1,2,1,0,1,1,1,0,0,0,0,1,5,4,2,1,1,5,0,2,2,2,139.0
14,13,13,0,0,0,0,1,0,3,4,4,4,1,1,1,1,0,1,1,1,1,0,0,0,1,3,4,3,1,2,4,0,2,2,2,140.0
13,13,13,0,1,0,0,0,0,2,4,4,1,2,1,2,2,0,1,0,0,0,0,0,0,0,4,2,2,1,2,5,0,2,2,2,141.0
14,11,13,0,0,0,0,1,0,4,4,1,4,2,0,1,1,0,1,0,1,0,0,0,0,1,3,4,4,1,4,5,0,2,2,2,142.0
14,14,13,0,1,0,0,0,0,1,1,3,3,2,0,1,1,0,1,1,1,1,0,0,0,1,3,4,4,3,3,1,0,2,2,2,143.0
16,12,13,0,0,0,1,0,0,1,2,4,4,1,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,3,3,5,0,3,2,2,144.0
11,12,13,0,1,0,0,1,0,2,3,2,2,2,0,1,2,0,1,1,1,1,0,0,0,1,4,3,3,1,1,2,0,2,2,2,145.0
11,12,13,0,1,0,0,1,0,4,3,0,4,3,0,1,2,0,1,1,0,0,0,0,0,0,1,3,2,1,1,1,0,2,2,2,146.0
12,12,13,0,0,0,0,0,0,4,4,2,4,0,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,0,2,2,2,147.0
12,13,13,0,0,0,0,1,0,2,2,4,4,0,0,2,2,0,1,0,0,1,0,0,0,1,3,3,3,5,5,4,0,2,2,2,148.0
14,13,13,0,0,0,0,1,0,4,4,1,4,1,1,1,2,0,1,0,0,0,0,0,0,1,4,2,4,2,4,1,0,2,2,2,149.0
14,13,13,0,0,0,0,0,0,2,2,4,4,0,1,1,2,0,1,1,0,0,1,0,0,0,4,4,2,5,5,4,0,2,2,2,150.0
12,12,13,0,0,0,0,1,0,2,3,4,4,2,1,2,1,0,1,1,1,1,0,0,0,1,5,2,2,1,1,2,0,2,2,2,151.0
14,12,13,0,1,0,0,0,0,4,2,0,2,1,0,1,4,0,1,0,0,0,0,0,0,1,4,2,3,1,1,4,0,2,2,2,152.0
12,12,13,0,1,0,0,0,0,2,1,2,3,1,0,1,2,1,1,1,1,1,0,0,0,0,5,4,3,1,1,5,0,2,2,2,153.0
15,14,13,0,0,1,0,1,0,3,3,4,4,0,2,1,2,1,1,0,1,0,0,0,0,0,4,4,4,1,1,3,0,2,2,2,154.0
14,12,13,0,1,1,0,1,0,2,1,3,4,3,2,3,2,0,1,0,1,1,0,1,0,0,3,4,1,1,1,2,0,2,2,2,155.0
15,13,13,0,1,1,0,1,0,1,1,3,1,0,2,1,3,2,1,1,1,1,1,0,0,0,4,1,2,1,1,3,0,2,2,2,156.0
13,13,13,0,1,0,0,1,1,4,3,2,2,2,0,1,2,0,1,0,0,1,0,0,0,0,5,2,2,1,2,5,0,2,2,2,157.0
14,13,13,0,1,1,1,1,1,3,1,2,3,0,2,1,3,1,1,1,0,1,0,0,1,1,5,4,3,1,2,5,0,2,2,2,158.0
11,13,13,1,0,0,1,1,0,3,2,4,4,2,0,2,1,1,1,0,1,1,1,0,0,1,2,5,5,5,5,5,0,2,2,2,159.0
13,13,13,1,0,0,0,1,0,3,3,1,4,2,0,2,2,0,1,0,0,1,0,0,0,1,4,5,4,2,3,3,0,2,2,2,160.0
12,13,13,1,1,0,1,1,0,4,4,0,2,3,1,2,2,0,1,0,0,0,0,0,0,1,4,3,3,1,2,5,0,2,2,2,161.0
13,13,13,1,1,0,1,0,1,1,4,3,4,2,0,3,2,0,1,1,1,1,0,0,1,0,4,3,4,1,4,5,0,2,2,2,162.0
13,13,13,1,0,0,0,0,0,4,4,0,2,3,0,2,3,0,1,1,0,1,0,0,0,0,4,2,2,2,2,5,0,2,2,2,163.0
6,12,13,0,0,1,1,0,1,3,1,3,3,2,0,4,3,1,0,0,0,0,0,1,1,0,4,5,4,3,3,2,2,2,2,1,164.0
5,18,13,1,1,1,0,0,0,0,4,3,0,3,2,4,4,1,1,1,1,1,0,0,0,0,1,2,5,3,3,1,2,3,1,3,165.0
4,14,13,1,0,1,1,1,0,2,3,1,3,0,0,4,3,1,1,1,0,0,0,1,0,1,5,3,3,2,5,2,2,2,2,0,166.0
13,0,13,0,0,1,0,0,1,0,3,4,0,0,0,3,4,0,0,1,1,0,0,1,0,0,5,3,5,5,4,2,1,3,1,2,167.0
10,12,12,0,1,0,0,1,0,2,1,2,4,1,1,3,3,0,1,0,1,0,0,0,0,1,5,2,2,1,1,4,0,1,2,2,168.0
13,13,12,0,0,0,0,0,0,2,2,4,4,1,0,2,2,0,1,0,1,0,0,0,0,1,5,4,4,2,4,5,0,2,2,2,169.0
9,11,12,0,0,0,0,1,0,4,4,1,2,0,0,1,2,0,1,0,0,1,1,0,0,1,5,4,2,3,4,5,0,1,2,2,170.0
8,10,12,0,0,0,0,0,0,3,3,4,4,2,0,1,2,0,1,1,1,0,1,0,0,1,5,3,2,1,1,2,0,1,1,2,171.0
12,12,12,0,0,0,0,0,0,4,4,0,4,0,2,1,1,0,1,0,1,1,1,0,0,0,5,4,3,2,4,5,0,2,2,2,172.0
13,13,12,0,0,0,0,1,1,4,4,4,2,1,0,1,4,0,1,0,1,0,1,0,0,0,1,3,3,5,5,3,0,2,2,2,173.0
10,12,12,0,0,0,0,1,0,2,3,4,2,2,1,1,1,0,0,0,0,0,1,0,0,0,3,2,2,1,3,3,0,1,2,2,174.0
13,13,12,0,0,0,0,1,0,3,4,2,2,0,1,1,1,0,0,1,1,1,0,0,0,1,5,5,5,3,2,5,0,2,2,2,175.0
10,13,12,0,1,0,0,0,0,2,2,4,4,2,1,1,1,0,1,0,1,1,0,0,0,0,3,4,4,1,3,5,0,1,2,2,176.0
14,12,12,0,0,0,0,0,0,1,1,2,4,2,0,1,2,1,1,1,1,1,0,0,1,0,4,4,4,1,3,5,0,2,2,2,177.0
11,11,12,0,1,0,0,1,0,4,4,4,0,2,0,1,1,0,0,0,1,1,0,0,1,0,4,2,1,1,1,4,0,2,2,2,178.0
