StatusExistingAcc,DurationMonth_C,CreditHistory,Purpose,CreditAmount_C,SavingsAccount,EmploymentLength,InstallmentRate,MarriedNSex,Debtors,ResidenceLength,Property,Age_C,InstallmentPlans,Housing,ExistingCredit,Job,NumPeopleLiable,Telephone,ForeignWorker,score,rank
12,1,33,0,2,63,74,4,91,103,1,121,2,143,151,1,174,1,192,201,0.973928101211783,92
11,1,31,9,2,62,74,3,92,101,2,121,1,143,152,4,171,1,191,202,0.9735855873236716,93
11,1,34,9,3,61,71,1,94,102,3,124,1,141,151,1,172,1,192,201,0.973537147385,94
14,3,32,5,1,65,74,4,92,103,1,121,3,143,153,2,172,2,192,202,0.9733865506047104,95
13,1,34,3,2,61,72,1,92,102,1,124,1,142,153,4,174,1,191,201,0.9733687136151068,96
14,3,33,10,1,65,73,1,92,103,1,122,1,143,152,2,173,1,192,201,0.9729767342361768,97
11,1,31,0,2,61,72,3,93,103,3,124,1,143,151,3,171,2,192,201,0.9728947762708904,98
11,3,33,9,1,64,75,4,92,103,3,121,1,141,153,3,172,2,191,201,0.9726249811464528,99
14,3,31,9,2,64,75,4,93,103,2,122,1,143,152,1,174,1,192,202,0.9712678184866992,100
12,1,34,2,2,62,71,2,93,103,4,122,3,141,152,4,174,2,191,202,0.9708084452863532,101
13,1,31,4,3,64,74,3,92,101,2,123,3,141,151,3,171,1,191,202,0.9704118316855388,102
11,3,33,4,1,64,71,2,94,102,2,124,3,142,151,3,172,1,191,201,0.9703483864367848,103
13,1,31,6,3,63,72,1,92,103,1,124,1,143,153,3,172,2,192,201,0.9702737384427754,104
14,3,31,7,3,63,75,1,91,102,2,121,3,143,152,2,171,1,192,201,0.9699577864224084,105
11,3,33,10,2,62,72,4,91,102,1,123,3,142,153,1,173,1,191,202,0.9698677221089046,106
12,3,31,9,1,65,73,4,92,103,2,122,2,142,153,4,172,2,191,201,0.969725169596068,107
12,2,32,7,2,63,74,4,93,102,3,123,2,142,153,1,173,2,191,202,0.9691438806215492,108
12,1,31,9,1,63,72,3,91,103,4,121,3,142,153,1,171,1,192,202,0.9689931944929556,109
14,1,30,5,2,64,72,2,91,101,2,123,2,142,151,1,174,2,191,202,0.9686976033284436,110
14,1,31,3,3,64,73,4,91,103,2,124,2,143,152,2,173,1,192,202,0.968415237945558,111
11,3,30,3,1,65,74,4,91,101,3,123,1,143,152,1,171,2,191,201,0.9677855795498134,112
14,2,33,2,1,65,71,3,92,101,4,121,2,142,152,3,173,2,191,202,0.9674987448086754,113
11,1,33,8,3,65,73,3,93,101,4,124,1,142,151,4,173,1,192,202,0.9669107124620916,114
14,2,34,9,3,63,73,4,94,103,1,123,1,142,153,4,172,2,191,202,0.9665701502177904,115
13,3,31,10,1,63,72,1,94,101,2,123,2,142,151,3,172,1,192,202,0.9663901293368063,116
14,3,31,8,2,61,72,4,91,102,3,122,2,142,152,3,172,1,191,202,0.9662064163772874,117
11,2,31,10,1,61,72,4,91,103,1,121,3,142,151,1,171,1,192,202,0.9661369576906678,118
12,3,32,2,2,63,74,4,93,103,3,123,3,142,153,2,171,1,192,202,0.9655087575047618,119
12,3,34,6,2,63,71,1,93,102,2,123,3,141,152,3,171,2,191,201,0.965473276880411,120
12,2,30,6,2,65,74,4,91,103,1,123,1,141,153,1,173,2,192,202,0.9652044043449368,121
11,3,33,7,3,64,73,2,93,102,3,124,2,141,153,2,173,2,192,201,0.96506871435147,122
11,3,31,9,2,63,74,4,93,103,4,121,1,141,152,1,173,1,192,202,0.9648568503026124,123
11,1,33,2,1,62,71,1,94,101,4,124,3,142,151,1,172,2,191,201,0.9644910436958424,124
11,3,34,3,3,61,74,1,93,103,2,123,1,141,152,4,174,2,192,202,0.9642132999842308,125
12,1,30,6,2,63,71,3,92,101,4,123,1,142,152,1,172,1,191,202,0.9632914496520713,126
12,3,30,5,1,63,72,2,92,103,3,124,2,141,151,2,172,1,192,201,0.9632613673808436,127
11,3,30,4,3,61,72,4,91,102,2,122,3,143,153,2,172,2,191,202,0.9632072059631326,128
13,3,34,1,3,62,71,2,91,103,4,122,1,143,152,3,173,1,192,201,0.963200193919071,129
11,3,31,2,1,64,74,4,94,102,3,122,1,143,153,1,172,2,191,202,0.9629699874775688,130
14,1,34,8,1,64,72,3,94,101,4,124,3,142,151,3,172,2,191,202,0.9624089187013816,131
13,2,31,1,2,65,73,2,94,101,4,122,1,141,152,3,174,1,191,201,0.9623636004459232,132
12,1,31,8,2,62,75,2,93,101,2,124,2,141,152,1,173,1,191,202,0.9620250434106472,133
12,3,34,1,1,63,74,4,91,101,2,122,3,143,153,4,173,1,192,202,0.9613534130902543,134
12,1,32,7,1,63,73,1,94,102,2,122,2,143,152,2,172,2,191,202,0.9612367307499312,135
14,3,33,8,1,65,73,3,91,103,1,124,3,143,153,3,172,1,191,201,0.960906866433103,136
14,2,30,5,3,64,73,1,93,102,3,122,2,143,153,1,172,2,191,201,0.9605434344465316,137
12,2,30,10,3,64,72,3,93,103,2,123,1,143,152,1,172,1,191,202,0.9604382082732146,138
13,2,33,1,2,61,75,4,91,103,2,121,1,141,153,4,172,2,192,201,0.9596748189778266,139
13,1,31,0,3,64,74,2,91,103,1,122,3,141,153,3,173,2,191,202,0.959162570160701,140
14,3,30,6,2,63,75,4,94,102,1,121,1,142,152,2,172,2,192,201,0.958669867968742,141
13,1,32,10,2,63,72,3,91,102,4,121,3,143,152,3,171,2,191,201,0.9585354384360862,142
13,3,31,3,2,65,74,2,92,103,2,123,2,142,151,2,171,1,191,202,0.9575453557375436,143
13,1,34,5,3,65,74,3,94,101,2,123,2,143,153,2,171,2,191,201,0.9574708071107524,144
13,1,32,3,1,62,74,4,92,103,4,124,1,143,152,3,172,2,192,202,0.95740324641164,145
13,2,32,8,3,63,72,2,92,103,3,124,3,142,151,3,174,2,192,202,0.9571258703507982,146
11,1,30,6,3,64,72,2,93,103,3,123,3,143,152,2,173,1,192,201,0.9567674607708244,147
11,1,32,10,2,65,75,4,92,101,1,123,3,142,152,3,172,1,192,202,0.9565977790775364,148
13,3,30,4,3,64,75,4,91,101,2,124,3,141,151,4,173,2,191,202,0.955767231257218,149
14,1,32,3,3,65,72,3,91,103,3,121,3,142,151,1,174,2,191,202,0.9555938816039846,150
14,1,33,5,2,61,75,4,92,102,4,124,1,143,153,3,171,2,192,201,0.9553535818140156,151
12,2,34,0,1,61,73,4,91,102,4,124,3,143,151,1,174,1,191,202,0.954632150479732,152
14,1,30,10,1,65,74,2,91,103,4,121,2,141,153,4,174,2,191,201,0.9543294287575956,153
13,1,33,2,1,62,75,2,93,102,4,121,3,142,152,1,173,1,191,202,0.954134692366035,154
14,3,31,9,3,64,75,4,92,101,4,124,1,143,151,1,174,2,191,201,0.953780958946145,155
13,2,30,8,1,61,74,1,92,101,1,121,2,142,152,3,173,2,192,202,0.9536311715284356,156
13,2,31,10,3,64,73,1,92,103,3,122,1,142,153,1,172,1,191,202,0.9533340261589714,157
14,2,31,9,3,64,72,3,91,101,1,122,1,143,151,1,173,2,192,201,0.9533217242664483,158
12,2,34,4,2,64,75,1,91,102,1,123,2,143,151,3,171,1,192,202,0.9528557040853118,159
11,1,32,2,3,64,73,2,94,101,4,122,3,142,151,4,172,1,192,201,0.9527817599932096,160
12,2,30,9,2,61,71,4,94,103,2,121,1,142,152,2,172,1,192,202,0.9527420672455226,161
13,1,34,9,1,63,71,1,91,101,1,122,2,142,151,2,174,2,192,201,0.9523027612660698,162
14,1,33,9,2,63,75,4,92,102,3,122,3,142,153,4,174,1,192,201,0.952185245411878,163
13,1,31,3,1,64,74,1,94,101,3,123,3,143,153,1,173,1,192,202,0.951584494524088,164
11,3,31,2,1,62,73,4,91,103,1,124,2,142,151,3,174,1,191,201,0.9515538148716548,165
13,1,32,0,3,62,73,2,92,101,2,122,3,143,151,1,173,2,191,201,0.9512509183590092,166
11,3,30,5,3,63,73,3,92,103,1,123,1,142,151,1,171,1,191,202,0.951201581175964,167
14,2,30,2,2,65,75,4,94,102,1,121,2,142,153,4,173,1,192,201,0.9510812071546296,168
14,2,33,10,3,62,75,3,91,103,3,121,1,142,153,4,174,1,192,202,0.9505409477530232,169
12,1,34,3,2,65,73,4,94,102,2,122,1,142,152,1,171,1,191,202,0.9504790321709056,170
11,3,31,9,1,65,74,2,94,101,1,123,1,142,152,4,171,2,192,201,0.9488588722001522,171
14,3,30,4,1,62,74,3,93,102,4,121,1,141,152,3,172,1,191,202,0.9481865168526352,172
12,3,33,1,2,61,72,4,91,102,3,122,1,143,152,4,172,1,192,201,0.9481855602098422,173
11,1,32,3,3,63,73,3,94,102,3,123,1,141,152,3,173,1,191,201,0.9479059765407832,174
13,2,32,6,1,65,74,1,92,102,1,122,1,143,151,4,174,2,191,202,0.9477750438391962,175
12,3,32,3,3,65,75,1,92,103,3,124,3,141,152,3,173,1,191,202,0.947729938798577,176
14,3,34,0,1,63,74,2,94,102,2,121,2,142,152,1,174,1,191,202,0.9476717728704052,177
13,1,30,8,1,65,73,1,93,103,1,123,1,141,153,3,173,1,192,202,0.9471306000870214,178
13,2,34,1,2,65,71,3,93,102,1,121,1,141,151,3,172,2,191,202,0.9468860147600104,179
14,2,33,8,3,64,72,2,92,102,2,123,3,143,153,4,172,1,191,202,0.9467889575848836,180
13,3,34,10,3,61,75,3,93,102,3,124,1,141,151,3,171,1,191,202,0.9466582683406568,181
12,3,34,0,2,61,72,4,91,103,2,124,3,141,151,4,172,2,192,202,0.946311840305761,182
14,3,34,3,2,63,72,1,94,103,2,121,3,142,153,3,172,2,191,202,0.9446889381359614,183
11,2,30,0,1,63,75,3,92,103,4,124,3,142,153,2,172,1,191,202,0.9445650427774006,184
12,3,32,10,2,62,75,3,93,102,3,121,1,143,151,3,172,1,191,202,0.9444019138455274,185
12,1,33,5,3,63,74,3,91,102,2,121,1,143,152,2,173,2,192,201,0.9442729921978602,186
12,2,34,0,3,63,75,2,93,103,1,124,2,143,153,3,171,1,191,201,0.9440447159796812,187
14,1,32,6,2,64,74,3,94,103,1,122,2,143,152,2,172,2,191,201,0.9439656423807606,188
14,3,31,8,3,62,75,3,91,102,4,123,3,143,152,2,172,2,191,202,0.943756436665394,189
11,1,30,10,3,61,71,2,93,102,3,123,3,142,153,3,172,2,192,202,0.9434948039584232,190
13,2,31,5,1,64,72,2,92,102,1,121,1,142,153,1,172,2,192,202,0.9431430139929388,191
11,2,32,4,2,62,73,1,92,102,4,122,3,141,151,1,172,1,191,202,0.9430777917037936,192
11,1,31,9,2,61,71,2,91,103,1,123,1,141,152,4,172,1,191,202,0.94301754134966,193
11,3,30,0,3,61,71,1,92,102,2,122,3,143,153,2,172,2,191,201,0.9429043188701322,194
13,1,31,1,2,62,75,4,92,102,4,121,3,143,151,4,172,1,192,201,0.9424513494798528,195
14,2,30,2,3,63,75,2,91,103,3,124,2,142,152,2,173,1,191,202,0.9422705598988343,196
13,1,31,10,1,63,72,2,91,103,2,124,3,142,152,1,174,1,191,202,0.9421097698619116,197
14,3,32,6,1,64,74,2,94,102,4,124,1,143,153,3,173,1,192,201,0.9419390789488412,198
14,1,34,6,2,65,71,3,94,101,1,124,2,143,153,2,173,1,192,202,0.941530400643082,199
12,2,34,8,2,61,74,2,91,103,3,121,2,141,151,2,171,1,192,201,0.9413099504958606,200
11,2,30,9,3,65,71,3,91,101,4,124,1,143,153,3,171,1,191,201,0.9410601370301416,201
11,2,34,8,1,63,72,3,91,102,1,123,1,141,153,3,171,2,191,201,0.9409798610990852,202
13,3,33,6,2,63,74,2,94,101,2,123,1,141,151,1,173,2,192,201,0.940890595365991,203
11,1,33,5,1,63,74,3,93,102,3,121,3,141,153,1,173,2,191,202,0.9407369780242774,204
12,3,33,6,3,65,71,3,91,102,4,121,1,141,152,3,174,1,192,201,0.940452185020838,205
14,3,31,5,2,64,73,1,93,102,4,121,1,143,153,4,171,1,191,201,0.9399538427934326,206
11,3,32,1,1,63,71,1,93,102,1,121,3,141,153,1,171,1,192,202,0.939640933232986,207
12,2,31,3,3,64,73,2,91,103,2,124,1,143,152,4,173,2,192,201,0.9391096992893516,208
14,3,31,2,1,61,74,1,93,103,3,122,1,142,153,4,172,1,191,201,0.938880180862751,209
14,3,34,4,2,64,72,3,94,102,4,124,1,141,152,1,173,2,192,202,0.93870345345419,210
13,3,32,6,2,62,71,3,91,102,1,122,3,143,153,4,172,2,192,202,0.937798343742868,211
14,1,33,0,2,61,73,3,93,101,2,123,3,143,153,4,171,1,191,202,0.9372707607455504,212
12,1,32,9,2,65,72,2,93,103,3,124,1,142,151,4,171,1,191,202,0.9368758923045246,213
12,2,34,3,3,61,72,4,91,102,3,121,3,143,153,1,171,2,192,202,0.9367651144625336,214
14,2,32,6,1,61,72,4,91,101,2,122,3,142,151,1,172,1,192,201,0.9365291351576664,215
14,2,30,3,2,62,72,1,92,101,1,121,1,142,153,1,171,2,191,201,0.9364146033191926,216
12,3,31,9,1,64,74,3,94,103,1,123,1,142,153,2,174,2,192,201,0.9364057137084966,217
13,2,32,1,3,64,73,1,94,102,4,124,1,142,151,3,171,1,191,201,0.9350453898698964,218
14,1,30,7,2,64,73,3,91,102,4,122,1,143,152,4,171,2,192,201,0.9345045349954288,219
13,3,34,9,3,62,74,1,94,103,1,124,1,143,153,2,173,2,191,201,0.9341860875891458,220
13,3,34,4,3,62,74,3,93,101,3,121,1,141,152,4,173,1,192,202,0.9334886050914424,221
14,2,33,9,2,63,75,3,94,101,3,121,2,143,152,3,172,1,192,202,0.933360447971416,222
11,2,30,6,2,62,74,1,92,101,4,121,3,142,151,4,172,2,191,202,0.9332178458383544,223
12,3,31,6,3,63,71,1,91,101,4,121,3,141,152,3,173,2,192,201,0.933057124616696,224
13,1,32,0,2,61,71,1,94,102,2,124,3,143,151,1,174,1,191,201,0.9326862104644966,225
12,1,34,2,2,65,72,4,93,102,1,122,2,143,152,4,174,2,192,201,0.9325628287705524,226
13,1,30,2,3,61,75,3,93,103,4,124,3,142,151,3,174,1,191,202,0.9325427531083044,227
13,2,34,6,3,64,72,2,92,103,1,122,3,141,151,2,172,1,191,202,0.9325043809977096,228
13,3,33,7,1,64,72,4,93,101,3,122,3,143,152,1,174,2,191,202,0.9323998117771592,229
13,3,31,2,1,65,72,4,93,101,4,121,1,143,152,1,172,2,192,202,0.9322443478352848,230
12,3,34,0,3,62,71,2,91,101,4,121,3,141,152,4,172,2,192,201,0.9313687902051,231
13,2,34,7,2,63,71,3,92,102,2,124,2,141,153,2,174,2,191,201,0.931344726742979,232
11,1,31,0,2,62,75,4,92,102,4,124,2,143,151,2,173,1,192,201,0.9312457492792876,233
11,1,34,5,3,61,74,2,94,103,2,123,1,142,153,3,174,2,192,201,0.9311719220772372,234
13,1,33,3,1,62,75,1,92,103,2,123,1,142,151,4,171,1,191,202,0.9310782022330027,235
13,2,33,3,3,61,71,2,91,101,3,123,2,142,152,1,174,1,191,201,0.9308407495021772,236
14,3,34,7,1,64,75,1,93,101,3,121,3,141,151,2,173,2,192,202,0.9302885355771398,237
14,2,32,3,1,61,73,2,91,102,1,123,2,142,151,4,174,1,192,202,0.9302633959603008,238
13,1,34,2,3,65,75,3,92,101,4,122,3,141,152,4,171,2,191,201,0.9298157681112847,239
14,1,34,4,3,63,75,4,92,102,1,123,2,141,151,2,172,1,192,201,0.9297093632498784,240
11,1,32,0,1,61,73,4,93,101,1,123,1,143,153,1,173,2,191,202,0.9294942795036992,241
12,3,33,3,2,64,74,2,92,102,2,122,2,141,151,1,171,2,191,201,0.9293570809003456,242
11,3,32,0,2,65,71,1,93,102,3,124,2,143,151,3,172,2,191,202,0.9288762193452036,243
12,1,34,8,1,62,74,1,93,102,2,124,2,141,151,1,172,2,191,202,0.9287221373445608,244
14,3,34,0,3,64,73,3,91,101,4,121,2,141,152,1,171,2,191,201,0.9286913667080828,245
12,3,33,5,2,61,72,4,92,102,3,124,2,142,152,1,174,2,192,202,0.9285399350616272,246
13,3,32,0,2,61,72,2,93,103,4,122,1,143,153,4,173,2,191,202,0.9274945458907292,247
11,3,34,0,2,65,72,1,93,102,2,123,3,142,151,4,171,1,191,202,0.9272556701980902,248
13,2,32,3,1,65,72,1,94,101,2,123,3,141,152,3,174,1,191,201,0.9271088964001236,249
13,3,30,6,1,62,71,3,91,101,1,122,1,142,151,3,171,2,192,201,0.9270174562179432,250
12,2,32,7,3,63,73,4,91,102,1,121,2,142,153,1,171,2,192,201,0.9269011384618544,251
14,1,30,9,2,63,72,1,93,103,2,122,3,143,152,1,172,1,191,201,0.9260729762021208,252
14,2,34,0,1,64,71,1,92,102,2,123,2,142,152,1,174,2,191,202,0.9260584577123536,253
11,2,30,4,1,64,71,1,92,101,3,122,1,141,152,2,173,2,191,202,0.9259125071572888,254
11,2,30,10,3,61,72,2,93,102,3,121,2,141,153,1,172,1,191,201,0.9250929080956984,255
13,2,34,2,2,62,73,4,94,101,2,124,2,141,152,1,172,1,191,202,0.9248206100813524,256
12,1,32,6,1,62,72,2,94,102,1,124,1,142,151,3,172,1,192,202,0.923211925598922,257
12,2,30,1,2,61,73,3,92,102,4,122,2,141,153,4,174,2,192,201,0.9229745324926136,258
13,3,34,8,1,61,71,1,91,101,4,124,3,143,151,1,171,1,191,201,0.9225435437679947,259
11,2,30,1,3,61,71,1,94,103,2,124,2,142,151,3,173,2,191,201,0.9224861289011216,260
11,1,30,5,3,63,72,3,93,103,4,122,2,143,151,1,174,1,192,202,0.9221666321466792,261
13,2,32,10,1,62,72,3,94,103,4,124,3,141,153,3,174,1,192,201,0.92124836510905,262
11,3,30,7,2,63,75,2,92,103,3,121,1,141,152,4,174,1,191,202,0.9211614332916588,263
13,3,33,4,1,63,75,3,94,101,4,121,3,142,152,1,174,1,192,201,0.9210898201043004,264
11,3,30,4,1,65,74,4,91,101,2,124,2,141,151,4,172,2,191,202,0.9208489542221442,265
14,2,32,0,2,63,72,2,94,101,4,124,3,142,151,3,173,2,192,201,0.9200084290623396,266
12,2,34,0,3,62,75,2,91,102,2,124,1,141,153,3,173,1,192,201,0.919524087202126,267
13,1,32,1,2,61,75,3,92,102,3,121,1,142,153,2,173,1,192,201,0.919514600864348,268
13,1,34,7,2,65,73,4,92,101,2,122,2,143,153,4,171,2,192,202,0.9191551454179616,269
