StatusExistingAcc,DurationMonth_C,CreditHistory,Purpose,CreditAmount_C,SavingsAccount,EmploymentLength,InstallmentRate,MarriedNSex,Debtors,ResidenceLength,Property,Age_C,InstallmentPlans,Housing,ExistingCredit,Job,NumPeopleLiable,Telephone,ForeignWorker,score,rank
11,1,33,8,3,65,73,3,93,101,4,124,1,142,151,4,173,1,192,202,0.9669107124620916,92
14,2,34,9,3,63,73,4,94,103,1,123,1,142,153,4,172,2,191,202,0.9665701502177904,93
13,3,31,10,1,63,72,1,94,101,2,123,2,142,151,3,172,1,192,202,0.9663901293368063,94
14,3,31,8,2,61,72,4,91,102,3,122,2,142,152,3,172,1,191,202,0.9662064163772874,95
12,3,32,2,2,63,74,4,93,103,3,123,3,142,153,2,171,1,192,202,0.9655087575047618,96
12,3,34,6,2,63,71,1,93,102,2,123,3,141,152,3,171,2,191,201,0.965473276880411,97
12,2,30,6,2,65,74,4,91,103,1,123,1,141,153,1,173,2,192,202,0.9652044043449368,98
11,3,33,7,3,64,73,2,93,102,3,124,2,141,153,2,173,2,192,201,0.96506871435147,99
11,3,31,9,2,63,74,4,93,103,4,121,1,141,152,1,173,1,192,202,0.9648568503026124,100
11,1,33,2,1,62,71,1,94,101,4,124,3,142,151,1,172,2,191,201,0.9644910436958424,101
11,3,34,3,3,61,74,1,93,103,2,123,1,141,152,4,174,2,192,202,0.9642132999842308,102
12,1,30,6,2,63,71,3,92,101,4,123,1,142,152,1,172,1,191,202,0.9632914496520713,103
11,3,30,4,3,61,72,4,91,102,2,122,3,143,153,2,172,2,191,202,0.9632072059631326,104
11,3,31,2,1,64,74,4,94,102,3,122,1,143,153,1,172,2,191,202,0.9629699874775688,105
13,2,31,1,2,65,73,2,94,101,4,122,1,141,152,3,174,1,191,201,0.9623636004459232,106
12,1,31,8,2,62,75,2,93,101,2,124,2,141,152,1,173,1,191,202,0.9620250434106472,107
12,3,34,1,1,63,74,4,91,101,2,122,3,143,153,4,173,1,192,202,0.9613534130902543,108
12,1,32,7,1,63,73,1,94,102,2,122,2,143,152,2,172,2,191,202,0.9612367307499312,109
14,2,30,5,3,64,73,1,93,102,3,122,2,143,153,1,172,2,191,201,0.9605434344465316,110
13,2,33,1,2,61,75,4,91,103,2,121,1,141,153,4,172,2,192,201,0.9596748189778266,111
13,1,31,0,3,64,74,2,91,103,1,122,3,141,153,3,173,2,191,202,0.959162570160701,112
14,3,30,6,2,63,75,4,94,102,1,121,1,142,152,2,172,2,192,201,0.958669867968742,113
13,1,32,10,2,63,72,3,91,102,4,121,3,143,152,3,171,2,191,201,0.9585354384360862,114
13,3,31,3,2,65,74,2,92,103,2,123,2,142,151,2,171,1,191,202,0.9575453557375436,115
13,1,34,5,3,65,74,3,94,101,2,123,2,143,153,2,171,2,191,201,0.9574708071107524,116
13,1,32,3,1,62,74,4,92,103,4,124,1,143,152,3,172,2,192,202,0.95740324641164,117
13,2,32,8,3,63,72,2,92,103,3,124,3,142,151,3,174,2,192,202,0.9571258703507982,118
11,1,30,6,3,64,72,2,93,103,3,123,3,143,152,2,173,1,192,201,0.9567674607708244,119
11,1,32,10,2,65,75,4,92,101,1,123,3,142,152,3,172,1,192,202,0.9565977790775364,120
13,3,30,4,3,64,75,4,91,101,2,124,3,141,151,4,173,2,191,202,0.955767231257218,121
14,1,32,3,3,65,72,3,91,103,3,121,3,142,151,1,174,2,191,202,0.9555938816039846,122
14,1,33,5,2,61,75,4,92,102,4,124,1,143,153,3,171,2,192,201,0.9553535818140156,123
12,2,34,0,1,61,73,4,91,102,4,124,3,143,151,1,174,1,191,202,0.954632150479732,124
14,1,30,10,1,65,74,2,91,103,4,121,2,141,153,4,174,2,191,201,0.9543294287575956,125
13,1,33,2,1,62,75,2,93,102,4,121,3,142,152,1,173,1,191,202,0.954134692366035,126
13,2,31,10,3,64,73,1,92,103,3,122,1,142,153,1,172,1,191,202,0.9533340261589714,127
14,2,31,9,3,64,72,3,91,101,1,122,1,143,151,1,173,2,192,201,0.9533217242664483,128
12,2,34,4,2,64,75,1,91,102,1,123,2,143,151,3,171,1,192,202,0.9528557040853118,129
11,1,32,2,3,64,73,2,94,101,4,122,3,142,151,4,172,1,192,201,0.9527817599932096,130
12,2,30,9,2,61,71,4,94,103,2,121,1,142,152,2,172,1,192,202,0.9527420672455226,131
13,1,34,9,1,63,71,1,91,101,1,122,2,142,151,2,174,2,192,201,0.9523027612660698,132
14,1,33,9,2,63,75,4,92,102,3,122,3,142,153,4,174,1,192,201,0.952185245411878,133
13,1,31,3,1,64,74,1,94,101,3,123,3,143,153,1,173,1,192,202,0.951584494524088,134
11,3,31,2,1,62,73,4,91,103,1,124,2,142,151,3,174,1,191,201,0.9515538148716548,135
13,1,32,0,3,62,73,2,92,101,2,122,3,143,151,1,173,2,191,201,0.9512509183590092,136
11,3,30,5,3,63,73,3,92,103,1,123,1,142,151,1,171,1,191,202,0.951201581175964,137
14,2,30,2,2,65,75,4,94,102,1,121,2,142,153,4,173,1,192,201,0.9510812071546296,138
12,1,34,3,2,65,73,4,94,102,2,122,1,142,152,1,171,1,191,202,0.9504790321709056,139
11,3,31,9,1,65,74,2,94,101,1,123,1,142,152,4,171,2,192,201,0.9488588722001522,140
14,3,30,4,1,62,74,3,93,102,4,121,1,141,152,3,172,1,191,202,0.9481865168526352,141
12,3,33,1,2,61,72,4,91,102,3,122,1,143,152,4,172,1,192,201,0.9481855602098422,142
11,1,32,3,3,63,73,3,94,102,3,123,1,141,152,3,173,1,191,201,0.9479059765407832,143
13,2,32,6,1,65,74,1,92,102,1,122,1,143,151,4,174,2,191,202,0.9477750438391962,144
12,3,32,3,3,65,75,1,92,103,3,124,3,141,152,3,173,1,191,202,0.947729938798577,145
14,3,34,0,1,63,74,2,94,102,2,121,2,142,152,1,174,1,191,202,0.9476717728704052,146
14,2,33,8,3,64,72,2,92,102,2,123,3,143,153,4,172,1,191,202,0.9467889575848836,147
13,3,34,10,3,61,75,3,93,102,3,124,1,141,151,3,171,1,191,202,0.9466582683406568,148
12,3,34,0,2,61,72,4,91,103,2,124,3,141,151,4,172,2,192,202,0.946311840305761,149
14,3,34,3,2,63,72,1,94,103,2,121,3,142,153,3,172,2,191,202,0.9446889381359614,150
11,2,30,0,1,63,75,3,92,103,4,124,3,142,153,2,172,1,191,202,0.9445650427774006,151
12,3,32,10,2,62,75,3,93,102,3,121,1,143,151,3,172,1,191,202,0.9444019138455274,152
12,1,33,5,3,63,74,3,91,102,2,121,1,143,152,2,173,2,192,201,0.9442729921978602,153
12,2,34,0,3,63,75,2,93,103,1,124,2,143,153,3,171,1,191,201,0.9440447159796812,154
14,1,32,6,2,64,74,3,94,103,1,122,2,143,152,2,172,2,191,201,0.9439656423807606,155
14,3,31,8,3,62,75,3,91,102,4,123,3,143,152,2,172,2,191,202,0.943756436665394,156
13,2,31,5,1,64,72,2,92,102,1,121,1,142,153,1,172,2,192,202,0.9431430139929388,157
11,2,32,4,2,62,73,1,92,102,4,122,3,141,151,1,172,1,191,202,0.9430777917037936,158
11,1,31,9,2,61,71,2,91,103,1,123,1,141,152,4,172,1,191,202,0.94301754134966,159
11,3,30,0,3,61,71,1,92,102,2,122,3,143,153,2,172,2,191,201,0.9429043188701322,160
13,1,31,1,2,62,75,4,92,102,4,121,3,143,151,4,172,1,192,201,0.9424513494798528,161
13,1,31,10,1,63,72,2,91,103,2,124,3,142,152,1,174,1,191,202,0.9421097698619116,162
14,3,32,6,1,64,74,2,94,102,4,124,1,143,153,3,173,1,192,201,0.9419390789488412,163
14,1,34,6,2,65,71,3,94,101,1,124,2,143,153,2,173,1,192,202,0.941530400643082,164
12,2,34,8,2,61,74,2,91,103,3,121,2,141,151,2,171,1,192,201,0.9413099504958606,165
11,2,30,9,3,65,71,3,91,101,4,124,1,143,153,3,171,1,191,201,0.9410601370301416,166
11,2,34,8,1,63,72,3,91,102,1,123,1,141,153,3,171,2,191,201,0.9409798610990852,167
13,3,33,6,2,63,74,2,94,101,2,123,1,141,151,1,173,2,192,201,0.940890595365991,168
11,1,33,5,1,63,74,3,93,102,3,121,3,141,153,1,173,2,191,202,0.9407369780242774,169
12,3,33,6,3,65,71,3,91,102,4,121,1,141,152,3,174,1,192,201,0.940452185020838,170
14,3,31,5,2,64,73,1,93,102,4,121,1,143,153,4,171,1,191,201,0.9399538427934326,171
11,3,32,1,1,63,71,1,93,102,1,121,3,141,153,1,171,1,192,202,0.939640933232986,172
12,2,31,3,3,64,73,2,91,103,2,124,1,143,152,4,173,2,192,201,0.9391096992893516,173
14,3,31,2,1,61,74,1,93,103,3,122,1,142,153,4,172,1,191,201,0.938880180862751,174
13,3,32,6,2,62,71,3,91,102,1,122,3,143,153,4,172,2,192,202,0.937798343742868,175
14,1,33,0,2,61,73,3,93,101,2,123,3,143,153,4,171,1,191,202,0.9372707607455504,176
12,1,32,9,2,65,72,2,93,103,3,124,1,142,151,4,171,1,191,202,0.9368758923045246,177
12,2,34,3,3,61,72,4,91,102,3,121,3,143,153,1,171,2,192,202,0.9367651144625336,178
14,2,32,6,1,61,72,4,91,101,2,122,3,142,151,1,172,1,192,201,0.9365291351576664,179
14,2,30,3,2,62,72,1,92,101,1,121,1,142,153,1,171,2,191,201,0.9364146033191926,180
12,3,31,9,1,64,74,3,94,103,1,123,1,142,153,2,174,2,192,201,0.9364057137084966,181
13,2,32,1,3,64,73,1,94,102,4,124,1,142,151,3,171,1,191,201,0.9350453898698964,182
14,1,30,7,2,64,73,3,91,102,4,122,1,143,152,4,171,2,192,201,0.9345045349954288,183
13,3,34,9,3,62,74,1,94,103,1,124,1,143,153,2,173,2,191,201,0.9341860875891458,184
13,3,34,4,3,62,74,3,93,101,3,121,1,141,152,4,173,1,192,202,0.9334886050914424,185
11,2,30,6,2,62,74,1,92,101,4,121,3,142,151,4,172,2,191,202,0.9332178458383544,186
12,3,31,6,3,63,71,1,91,101,4,121,3,141,152,3,173,2,192,201,0.933057124616696,187
13,1,32,0,2,61,71,1,94,102,2,124,3,143,151,1,174,1,191,201,0.9326862104644966,188
12,1,34,2,2,65,72,4,93,102,1,122,2,143,152,4,174,2,192,201,0.9325628287705524,189
13,1,30,2,3,61,75,3,93,103,4,124,3,142,151,3,174,1,191,202,0.9325427531083044,190
13,2,34,6,3,64,72,2,92,103,1,122,3,141,151,2,172,1,191,202,0.9325043809977096,191
13,3,33,7,1,64,72,4,93,101,3,122,3,143,152,1,174,2,191,202,0.9323998117771592,192
13,3,31,2,1,65,72,4,93,101,4,121,1,143,152,1,172,2,192,202,0.9322443478352848,193
13,2,34,7,2,63,71,3,92,102,2,124,2,141,153,2,174,2,191,201,0.931344726742979,194
11,1,31,0,2,62,75,4,92,102,4,124,2,143,151,2,173,1,192,201,0.9312457492792876,195
11,1,34,5,3,61,74,2,94,103,2,123,1,142,153,3,174,2,192,201,0.9311719220772372,196
13,1,33,3,1,62,75,1,92,103,2,123,1,142,151,4,171,1,191,202,0.9310782022330027,197
13,2,33,3,3,61,71,2,91,101,3,123,2,142,152,1,174,1,191,201,0.9308407495021772,198
14,3,34,7,1,64,75,1,93,101,3,121,3,141,151,2,173,2,192,202,0.9302885355771398,199
14,2,32,3,1,61,73,2,91,102,1,123,2,142,151,4,174,1,192,202,0.9302633959603008,200
13,1,34,2,3,65,75,3,92,101,4,122,3,141,152,4,171,2,191,201,0.9298157681112847,201
14,1,34,4,3,63,75,4,92,102,1,123,2,141,151,2,172,1,192,201,0.9297093632498784,202
11,1,32,0,1,61,73,4,93,101,1,123,1,143,153,1,173,2,191,202,0.9294942795036992,203
12,3,33,3,2,64,74,2,92,102,2,122,2,141,151,1,171,2,191,201,0.9293570809003456,204
11,3,32,0,2,65,71,1,93,102,3,124,2,143,151,3,172,2,191,202,0.9288762193452036,205
12,1,34,8,1,62,74,1,93,102,2,124,2,141,151,1,172,2,191,202,0.9287221373445608,206
14,3,34,0,3,64,73,3,91,101,4,121,2,141,152,1,171,2,191,201,0.9286913667080828,207
12,3,33,5,2,61,72,4,92,102,3,124,2,142,152,1,174,2,192,202,0.9285399350616272,208
13,3,32,0,2,61,72,2,93,103,4,122,1,143,153,4,173,2,191,202,0.9274945458907292,209
11,3,34,0,2,65,72,1,93,102,2,123,3,142,151,4,171,1,191,202,0.9272556701980902,210
13,2,32,3,1,65,72,1,94,101,2,123,3,141,152,3,174,1,191,201,0.9271088964001236,211
12,2,32,7,3,63,73,4,91,102,1,121,2,142,153,1,171,2,192,201,0.9269011384618544,212
14,1,30,9,2,63,72,1,93,103,2,122,3,143,152,1,172,1,191,201,0.9260729762021208,213
14,2,34,0,1,64,71,1,92,102,2,123,2,142,152,1,174,2,191,202,0.9260584577123536,214
11,2,30,4,1,64,71,1,92,101,3,122,1,141,152,2,173,2,191,202,0.9259125071572888,215
11,2,30,10,3,61,72,2,93,102,3,121,2,141,153,1,172,1,191,201,0.9250929080956984,216
13,2,34,2,2,62,73,4,94,101,2,124,2,141,152,1,172,1,191,202,0.9248206100813524,217
12,1,32,6,1,62,72,2,94,102,1,124,1,142,151,3,172,1,192,202,0.923211925598922,218
13,3,34,8,1,61,71,1,91,101,4,124,3,143,151,1,171,1,191,201,0.9225435437679947,219
11,2,30,1,3,61,71,1,94,103,2,124,2,142,151,3,173,2,191,201,0.9224861289011216,220
11,1,30,5,3,63,72,3,93,103,4,122,2,143,151,1,174,1,192,202,0.9221666321466792,221
13,2,32,10,1,62,72,3,94,103,4,124,3,141,153,3,174,1,192,201,0.92124836510905,222
13,3,33,4,1,63,75,3,94,101,4,121,3,142,152,1,174,1,192,201,0.9210898201043004,223
11,3,30,4,1,65,74,4,91,101,2,124,2,141,151,4,172,2,191,202,0.9208489542221442,224
14,2,32,0,2,63,72,2,94,101,4,124,3,142,151,3,173,2,192,201,0.9200084290623396,225
12,2,34,0,3,62,75,2,91,102,2,124,1,141,153,3,173,1,192,201,0.919524087202126,226
13,1,32,1,2,61,75,3,92,102,3,121,1,142,153,2,173,1,192,201,0.919514600864348,227
13,1,34,7,2,65,73,4,92,101,2,122,2,143,153,4,171,2,192,202,0.9191551454179616,228
13,1,34,3,1,64,71,4,91,102,4,124,1,141,151,3,172,2,191,202,0.9190399933147124,229
14,1,33,8,1,62,73,1,91,102,3,124,3,143,152,4,174,1,191,202,0.9184928226800292,230
13,3,31,0,3,65,73,2,94,101,2,124,1,143,152,3,171,1,191,202,0.9181823293173008,231
12,1,34,8,3,63,71,2,94,101,4,124,2,143,152,2,172,1,191,201,0.9177178602811976,232
12,3,34,7,2,63,71,2,92,101,4,124,1,141,151,4,172,2,192,201,0.9175614868086902,233
11,2,32,2,1,65,72,2,91,101,4,123,1,143,153,1,171,2,192,201,0.9171084456348856,234
14,2,33,10,2,63,73,4,92,102,3,124,3,143,151,3,173,1,191,201,0.916807992615868,235
14,3,32,3,2,65,71,3,93,102,1,123,1,142,153,2,173,2,192,202,0.9164535940122588,236
14,2,33,3,2,63,75,2,91,101,3,124,1,142,153,1,174,1,191,201,0.9163913458513212,237
14,3,34,3,1,61,71,3,93,103,4,124,2,142,153,4,173,2,191,202,0.9161821712837624,238
12,2,32,9,3,64,74,4,94,103,3,122,1,141,151,3,173,1,191,202,0.916070053895244,239
12,3,31,1,3,63,75,3,94,103,4,123,3,143,152,3,174,2,191,202,0.9158456595051596,240
12,2,34,6,2,65,73,1,92,102,3,121,3,141,153,4,172,1,191,202,0.9158139616416394,241
11,1,34,7,2,62,75,1,93,103,2,122,3,141,152,1,171,1,191,201,0.9157936345182228,242
13,3,32,10,2,62,74,4,91,102,3,124,3,141,151,2,174,1,192,201,0.915681051710944,243
12,1,33,10,1,63,72,1,92,102,2,123,2,141,153,3,173,1,191,201,0.9147520490678136,244
11,1,31,6,3,65,74,1,92,101,2,123,2,142,153,3,173,1,191,201,0.9142888480331935,245
13,1,32,3,3,64,73,3,91,101,2,122,2,143,152,2,173,1,192,202,0.9136848216582024,246
14,2,30,3,2,63,71,4,91,102,4,122,1,141,152,4,173,2,191,202,0.9136631091276068,247
13,2,32,10,3,63,72,4,93,102,3,123,1,141,153,4,171,1,192,202,0.9129504996702216,248
14,3,32,7,2,63,72,2,92,103,3,124,2,143,152,3,171,1,191,201,0.9124866021248385,249
13,1,34,5,2,64,71,1,92,102,4,123,3,142,151,4,173,1,192,201,0.9124049853105876,250
11,2,30,8,1,62,74,4,92,102,4,121,1,142,151,1,171,1,191,202,0.912322541338454,251
11,2,34,8,1,64,73,1,92,101,3,121,2,142,151,2,174,1,192,201,0.9122385726392356,252
12,3,30,1,3,63,73,2,93,101,2,122,2,142,152,3,174,2,192,201,0.9109676295686456,253
11,1,32,9,1,61,75,4,93,102,2,121,2,143,151,2,171,1,192,202,0.9108780560963796,254
12,3,33,7,3,62,75,3,91,101,1,121,2,143,153,2,174,1,192,202,0.9108115584601196,255
11,2,30,0,3,64,75,1,91,103,3,121,2,143,153,2,172,2,192,202,0.9107126314254372,256
11,3,30,6,2,62,74,3,92,103,4,121,2,142,153,1,172,1,191,201,0.9102380567434248,257
11,1,32,6,2,63,72,2,91,103,4,122,2,141,151,4,173,2,191,201,0.910236209360818,258
12,1,33,0,2,65,75,1,91,103,1,122,2,141,151,2,173,1,192,202,0.9101458287301486,259
14,1,34,1,3,64,71,3,92,103,1,121,3,142,151,2,173,2,192,202,0.9100620819135145,260
12,1,32,8,1,63,72,3,91,101,2,123,2,142,151,3,174,1,191,201,0.9097912503399144,261
12,2,34,5,3,65,74,2,94,102,2,121,1,143,153,1,171,1,192,201,0.9094725343150598,262
11,3,31,6,1,65,71,4,92,102,3,121,3,142,153,2,171,2,192,201,0.9094008645610115,263
13,3,30,3,2,63,75,1,92,102,1,121,3,142,153,3,174,2,192,202,0.9093193614382894,264
12,2,34,7,3,61,74,1,91,101,2,123,1,143,153,2,171,2,192,202,0.909054786701904,265
12,1,32,10,2,62,71,1,93,101,2,124,2,143,151,1,173,2,192,202,0.9083868193142516,266
14,1,33,8,3,64,75,2,92,102,3,124,1,142,153,4,171,1,191,202,0.9079372882775526,267
14,1,33,5,3,61,75,2,94,103,4,121,3,143,152,4,171,2,192,201,0.9066932718001268,268
11,2,32,8,3,61,74,2,92,102,2,124,2,142,153,4,174,1,191,202,0.906543243655821,269
